q torque X Z vX vZ pasEffectue 
0.077448 2927.445908 0.002246 -0.026845 0.004134 -0.042278 0
0.076591 2924.579997 0.002277 -0.027075 0.004126 -0.040864 0
0.074016 3030.610538 0.002246 -0.026845 0.004134 -0.042295 0
0.074016 3030.610538 0.002246 -0.026845 0.004134 -0.042295 0
0.076591 2924.579997 0.002306 -0.027340 0.004089 -0.043228 0
0.073134 3022.765088 0.002306 -0.027340 0.004090 -0.043244 0
0.074016 3030.610538 0.002277 -0.027075 0.004126 -0.040880 0
0.073134 3022.765088 0.002306 -0.027340 0.004090 -0.043244 0
0.076591 2924.579997 0.002277 -0.027075 0.004126 -0.040864 0
0.073134 3022.765088 0.002336 -0.027609 0.004091 -0.043708 0
0.076591 2924.579997 0.002277 -0.027075 0.004126 -0.040864 0
0.076028 2926.373015 0.002336 -0.027609 0.004091 -0.043691 0
0.076591 2924.579997 0.002277 -0.027075 0.004126 -0.040864 0
0.076028 2926.373015 0.002336 -0.027609 0.004091 -0.043691 0
0.076591 2924.579997 0.002306 -0.027340 0.004089 -0.043228 0
0.073134 3022.765088 0.002306 -0.027340 0.004090 -0.043244 0
0.076028 2926.373015 0.002364 -0.027956 0.004058 -0.048819 0
0.073134 3022.765088 0.002306 -0.027340 0.004090 -0.043244 0
0.072622 3009.038189 0.002364 -0.027956 0.004058 -0.048834 0
0.072622 3009.038189 0.002364 -0.027956 0.004058 -0.048834 0
0.073134 3022.765088 0.002336 -0.027609 0.004091 -0.043708 0
0.072622 3009.038189 0.002364 -0.027956 0.004058 -0.048834 0
0.076028 2926.373015 0.002336 -0.027609 0.004091 -0.043691 0
0.076028 2926.373015 0.002336 -0.027609 0.004091 -0.043691 0
0.072622 3009.038189 0.002392 -0.028357 0.004073 -0.052398 0
0.075902 2936.361863 0.002392 -0.028357 0.004073 -0.052378 0
0.076028 2926.373015 0.002364 -0.027956 0.004058 -0.048819 0
0.075902 2936.361863 0.002392 -0.028357 0.004073 -0.052378 0
0.072622 3009.038189 0.002364 -0.027956 0.004058 -0.048834 0
0.072622 3009.038189 0.002364 -0.027956 0.004058 -0.048834 0
0.075902 2936.361863 0.002419 -0.028884 0.004044 -0.060515 0
0.072622 3009.038189 0.002364 -0.027956 0.004058 -0.048834 0
0.072214 2985.319685 0.002419 -0.028884 0.004044 -0.060525 0
0.072214 2985.319685 0.002419 -0.028884 0.004044 -0.060525 0
0.072622 3009.038189 0.002392 -0.028357 0.004073 -0.052398 0
0.075902 2936.361863 0.002392 -0.028357 0.004073 -0.052378 0
0.072214 2985.319685 0.002446 -0.029501 0.004076 -0.066498 0
0.075902 2936.361863 0.002392 -0.028357 0.004073 -0.052378 0
0.075558 2947.633761 0.002446 -0.029501 0.004076 -0.066472 0
0.075558 2947.633761 0.002446 -0.029501 0.004076 -0.066472 0
0.075902 2936.361863 0.002419 -0.028884 0.004044 -0.060515 0
0.075558 2947.633761 0.002446 -0.029501 0.004076 -0.066472 0
0.072214 2985.319685 0.002419 -0.028884 0.004044 -0.060525 0
0.072214 2985.319685 0.002419 -0.028884 0.004044 -0.060525 0
0.075558 2947.633761 0.002472 -0.030287 0.004048 -0.077465 0
0.071211 2952.624279 0.002472 -0.030287 0.004048 -0.077468 0
0.072214 2985.319685 0.002446 -0.029501 0.004076 -0.066498 0
0.071211 2952.624279 0.002472 -0.030287 0.004048 -0.077468 0
0.075558 2947.633761 0.002446 -0.029501 0.004076 -0.066472 0
0.075558 2947.633761 0.002446 -0.029501 0.004076 -0.066472 0
0.071211 2952.624279 0.002499 -0.031203 0.004099 -0.086162 0
0.075558 2947.633761 0.002446 -0.029501 0.004076 -0.066472 0
0.074540 2964.156411 0.002499 -0.031203 0.004099 -0.086126 0
0.074540 2964.156411 0.002499 -0.031203 0.004099 -0.086126 0
0.075558 2947.633761 0.002472 -0.030287 0.004048 -0.077465 0
0.071211 2952.624279 0.002472 -0.030287 0.004048 -0.077468 0
0.074540 2964.156411 0.002525 -0.032320 0.004070 -0.099335 0
0.071211 2952.624279 0.002472 -0.030287 0.004048 -0.077468 0
0.069334 2916.253419 0.002525 -0.032320 0.004070 -0.099329 0
0.069334 2916.253419 0.002525 -0.032320 0.004070 -0.099329 0
0.071211 2952.624279 0.002499 -0.031203 0.004099 -0.086162 0
0.069334 2916.253419 0.002525 -0.032320 0.004070 -0.099329 0
0.074540 2964.156411 0.002499 -0.031203 0.004099 -0.086126 0
0.074540 2964.156411 0.002499 -0.031203 0.004099 -0.086126 0
0.069334 2916.253419 0.002551 -0.033603 0.004140 -0.110574 0
0.072814 2991.671514 0.002551 -0.033603 0.004140 -0.110528 0
0.074540 2964.156411 0.002525 -0.032320 0.004070 -0.099335 0
0.072814 2991.671514 0.002551 -0.033603 0.004140 -0.110528 0
0.069334 2916.253419 0.002525 -0.032320 0.004070 -0.099329 0
0.069334 2916.253419 0.002525 -0.032320 0.004070 -0.099329 0
0.072814 2991.671514 0.002577 -0.035123 0.004105 -0.126302 0
0.069334 2916.253419 0.002525 -0.032320 0.004070 -0.099329 0
0.066860 2884.627808 0.002577 -0.035123 0.004105 -0.126284 0
0.069334 2916.253419 0.002551 -0.033603 0.004140 -0.110574 0
0.066860 2884.627808 0.002577 -0.035123 0.004105 -0.126284 0
0.072814 2991.671514 0.002551 -0.033603 0.004140 -0.110528 0
0.072814 2991.671514 0.002551 -0.033603 0.004140 -0.110528 0
0.070878 3040.340661 0.002603 -0.036832 0.004195 -0.139337 0
0.070878 3040.340661 0.002603 -0.036832 0.004195 -0.139337 0
0.066860 2884.627808 0.002577 -0.035123 0.004105 -0.126284 0
0.066860 2884.627808 0.002577 -0.035123 0.004105 -0.126284 0
0.070878 3040.340661 0.002629 -0.038811 0.004148 -0.157559 0
0.064402 2869.030357 0.002629 -0.038811 0.004148 -0.157529 0
0.066860 2884.627808 0.002603 -0.036832 0.004195 -0.139398 0
0.064402 2869.030357 0.002629 -0.038811 0.004148 -0.157529 0
0.070878 3040.340661 0.002603 -0.036832 0.004195 -0.139337 0
0.070878 3040.340661 0.002603 -0.036832 0.004195 -0.139337 0
0.064402 2869.030357 0.002655 -0.041008 0.004257 -0.172811 0
0.070878 3040.340661 0.002603 -0.036832 0.004195 -0.139337 0
0.069586 3123.050971 0.002655 -0.041008 0.004257 -0.172734 0
0.070878 3040.340661 0.002629 -0.038811 0.004148 -0.157559 0
0.069586 3123.050971 0.002681 -0.043496 0.004192 -0.192781 0
0.064402 2869.030357 0.002629 -0.038811 0.004148 -0.157529 0
0.064402 2869.030357 0.002629 -0.038811 0.004148 -0.157529 0
0.062827 2881.773668 0.002681 -0.043496 0.004192 -0.192735 0
0.062827 2881.773668 0.002681 -0.043496 0.004192 -0.192735 0
0.069586 3123.050971 0.002655 -0.041008 0.004257 -0.172734 0
0.062827 2881.773668 0.002707 -0.046226 0.004319 -0.210020 0
0.069586 3123.050971 0.002655 -0.041008 0.004257 -0.172734 0
0.069791 3248.649184 0.002707 -0.046226 0.004319 -0.209925 0
0.069586 3123.050971 0.002681 -0.043496 0.004192 -0.192781 0
0.069791 3248.649184 0.002707 -0.046226 0.004319 -0.209925 0
0.062827 2881.773668 0.002681 -0.043496 0.004192 -0.192735 0
0.069791 3248.649184 0.002732 -0.049274 0.004230 -0.232159 0
0.062827 2881.773668 0.002681 -0.043496 0.004192 -0.192735 0
0.063051 2933.762728 0.002732 -0.049274 0.004230 -0.232096 0
0.062827 2881.773668 0.002681 -0.043496 0.004192 -0.192735 0
0.063051 2933.762728 0.002732 -0.049274 0.004230 -0.232096 0
0.062827 2881.773668 0.002707 -0.046226 0.004319 -0.210020 0
0.063051 2933.762728 0.002759 -0.052576 0.004372 -0.250723 0
0.069791 3248.649184 0.002707 -0.046226 0.004319 -0.209925 0
0.072342 3427.179958 0.002759 -0.052576 0.004372 -0.250607 0
0.069791 3248.649184 0.002707 -0.046226 0.004319 -0.209925 0
0.072342 3427.179958 0.002759 -0.052576 0.004372 -0.250607 0
0.069791 3248.649184 0.002732 -0.049274 0.004230 -0.232159 0
0.063051 2933.762728 0.002732 -0.049274 0.004230 -0.232096 0
0.072342 3427.179958 0.002784 -0.056221 0.004253 -0.274907 0
0.063051 2933.762728 0.002732 -0.049274 0.004230 -0.232096 0
0.065842 3034.878900 0.002784 -0.056221 0.004253 -0.274826 0
0.065842 3034.878900 0.002784 -0.056221 0.004253 -0.274826 0
0.063051 2933.762728 0.002759 -0.052576 0.004372 -0.250723 0
0.072342 3427.179958 0.002759 -0.052576 0.004372 -0.250607 0
0.065842 3034.878900 0.002810 -0.060168 0.004413 -0.296988 0
0.072342 3427.179958 0.002759 -0.052576 0.004372 -0.250607 0
0.078017 3680.706922 0.002810 -0.060168 0.004413 -0.296868 0
0.072342 3427.179958 0.002759 -0.052576 0.004372 -0.250607 0
0.078017 3680.706922 0.002810 -0.060168 0.004413 -0.296868 0
0.072342 3427.179958 0.002784 -0.056221 0.004253 -0.274907 0
0.078017 3680.706922 0.002834 -0.064450 0.004279 -0.321387 0
0.065842 3034.878900 0.002784 -0.056221 0.004253 -0.274826 0
0.071826 3220.441023 0.002834 -0.064450 0.004279 -0.321273 0
0.065842 3034.878900 0.002784 -0.056221 0.004253 -0.274826 0
0.071826 3220.441023 0.002834 -0.064450 0.004279 -0.321273 0
0.071826 3220.441023 0.002834 -0.064450 0.004279 -0.321273 0
0.065842 3034.878900 0.002810 -0.060168 0.004413 -0.296988 0
0.078017 3680.706922 0.002810 -0.060168 0.004413 -0.296868 0
0.071826 3220.441023 0.002862 -0.069070 0.004498 -0.346238 0
0.078017 3680.706922 0.002810 -0.060168 0.004413 -0.296868 0
0.086167 3988.747053 0.002862 -0.069070 0.004498 -0.346106 0
0.086167 3988.747053 0.002862 -0.069070 0.004498 -0.346106 0
0.078017 3680.706922 0.002834 -0.064450 0.004279 -0.321387 0
0.071826 3220.441023 0.002834 -0.064450 0.004279 -0.321273 0
0.086167 3988.747053 0.002886 -0.074010 0.004362 -0.370408 0
0.071826 3220.441023 0.002834 -0.064450 0.004279 -0.321273 0
0.080296 3422.927894 0.002886 -0.074010 0.004362 -0.370271 0
0.071826 3220.441023 0.002834 -0.064450 0.004279 -0.321273 0
0.080296 3422.927894 0.002886 -0.074010 0.004362 -0.370271 0
0.071826 3220.441023 0.002862 -0.069070 0.004498 -0.346238 0
0.080296 3422.927894 0.002914 -0.079221 0.004582 -0.391909 0
0.086167 3988.747053 0.002862 -0.069070 0.004498 -0.346106 0
0.095539 4294.016564 0.002914 -0.079221 0.004582 -0.391756 0
0.086167 3988.747053 0.002862 -0.069070 0.004498 -0.346106 0
0.095539 4294.016564 0.002914 -0.079221 0.004582 -0.391756 0
0.095539 4294.016564 0.002914 -0.079221 0.004582 -0.391756 0
0.080296 3422.927894 0.002886 -0.074010 0.004362 -0.370271 0
0.080296 3422.927894 0.002886 -0.074010 0.004362 -0.370271 0
0.095539 4294.016564 0.002939 -0.084671 0.004437 -0.411634 0
0.089128 3615.654454 0.002939 -0.084671 0.004437 -0.411480 0
0.080296 3422.927894 0.002914 -0.079221 0.004582 -0.391909 0
0.089128 3615.654454 0.002939 -0.084671 0.004437 -0.411480 0
0.095539 4294.016564 0.002914 -0.079221 0.004582 -0.391756 0
0.095539 4294.016564 0.002914 -0.079221 0.004582 -0.391756 0
0.095539 4294.016564 0.002914 -0.079221 0.004582 -0.391756 0
0.089128 3615.654454 0.002966 -0.090307 0.004593 -0.428492 0
0.104306 4513.343762 0.002966 -0.090307 0.004594 -0.428321 0
0.095539 4294.016564 0.002939 -0.084671 0.004437 -0.411634 0
0.104306 4513.343762 0.002966 -0.090307 0.004594 -0.428321 0
0.089128 3615.654454 0.002939 -0.084671 0.004437 -0.411480 0
0.089128 3615.654454 0.002939 -0.084671 0.004437 -0.411480 0
0.104306 4513.343762 0.002990 -0.096100 0.004425 -0.443678 0
0.096818 3778.181499 0.002990 -0.096100 0.004425 -0.443504 0
0.089128 3615.654454 0.002966 -0.090307 0.004593 -0.428492 0
0.096818 3778.181499 0.002990 -0.096100 0.004425 -0.443504 0
0.104306 4513.343762 0.002966 -0.090307 0.004594 -0.428321 0
0.096818 3778.181499 0.002990 -0.096100 0.004425 -0.443504 0
0.104306 4513.343762 0.002966 -0.090307 0.004594 -0.428321 0
0.096818 3778.181499 0.003015 -0.102016 0.004522 -0.456988 0
0.104306 4513.343762 0.002990 -0.096100 0.004425 -0.443678 0
0.111262 4607.645987 0.003015 -0.102016 0.004522 -0.456813 0
0.096818 3778.181499 0.002990 -0.096100 0.004425 -0.443504 0
0.111262 4607.645987 0.003015 -0.102016 0.004522 -0.456813 0
0.096818 3778.181499 0.002990 -0.096100 0.004425 -0.443504 0
0.096818 3778.181499 0.002990 -0.096100 0.004425 -0.443504 0
0.111262 4607.645987 0.003037 -0.107996 0.004331 -0.466768 0
0.102455 3863.856388 0.003037 -0.107996 0.004331 -0.466570 0
0.096818 3778.181499 0.003015 -0.102016 0.004522 -0.456988 0
0.102455 3863.856388 0.003037 -0.107996 0.004331 -0.466570 0
0.111262 4607.645987 0.003015 -0.102016 0.004522 -0.456813 0
0.111262 4607.645987 0.003015 -0.102016 0.004522 -0.456813 0
0.102455 3863.856388 0.003059 -0.114053 0.004396 -0.477490 0
0.115620 4593.774220 0.003059 -0.114053 0.004396 -0.477315 0
0.111262 4607.645987 0.003037 -0.107996 0.004331 -0.466768 0
0.115620 4593.774220 0.003059 -0.114053 0.004396 -0.477315 0
0.102455 3863.856388 0.003037 -0.107996 0.004331 -0.466570 0
0.115620 4593.774220 0.003059 -0.114053 0.004396 -0.477315 0
0.102455 3863.856388 0.003037 -0.107996 0.004331 -0.466570 0
0.115620 4593.774220 0.003078 -0.120091 0.004202 -0.482342 0
0.102455 3863.856388 0.003059 -0.114053 0.004396 -0.477490 0
0.105528 3866.528627 0.003078 -0.120091 0.004202 -0.482128 0
0.115620 4593.774220 0.003059 -0.114053 0.004396 -0.477315 0
0.105528 3866.528627 0.003078 -0.120091 0.004202 -0.482128 0
0.115620 4593.774220 0.003059 -0.114053 0.004396 -0.477315 0
0.105528 3866.528627 0.003097 -0.126157 0.004266 -0.490146 0
0.115620 4593.774220 0.003059 -0.114053 0.004396 -0.477315 0
0.117329 4453.538349 0.003097 -0.126157 0.004266 -0.489976 0
0.117329 4453.538349 0.003097 -0.126157 0.004266 -0.489976 0
0.115620 4593.774220 0.003078 -0.120091 0.004202 -0.482342 0
0.105528 3866.528627 0.003078 -0.120091 0.004202 -0.482128 0
0.117329 4453.538349 0.003113 -0.132132 0.004070 -0.490623 0
0.105528 3866.528627 0.003078 -0.120091 0.004202 -0.482128 0
0.107016 3705.230375 0.003113 -0.132132 0.004070 -0.490393 0
0.105528 3866.528627 0.003097 -0.126157 0.004266 -0.490146 0
0.107016 3705.230375 0.003113 -0.132132 0.004070 -0.490393 0
0.117329 4453.538349 0.003097 -0.126157 0.004266 -0.489976 0
0.107016 3705.230375 0.003113 -0.132132 0.004070 -0.490393 0
0.117329 4453.538349 0.003097 -0.126157 0.004266 -0.489976 0
0.107016 3705.230375 0.003130 -0.138098 0.004141 -0.496072 0
0.117329 4453.538349 0.003113 -0.132132 0.004070 -0.490623 0
0.119171 4092.940515 0.003130 -0.138098 0.004142 -0.495912 0
0.107016 3705.230375 0.003113 -0.132132 0.004070 -0.490393 0
0.119171 4092.940515 0.003130 -0.138098 0.004142 -0.495912 0
0.107016 3705.230375 0.003113 -0.132132 0.004070 -0.490393 0
0.107016 3705.230375 0.003113 -0.132132 0.004070 -0.490393 0
0.119171 4092.940515 0.003143 -0.143897 0.003921 -0.491847 0
0.110893 3417.379228 0.003143 -0.143897 0.003921 -0.491605 0
0.107016 3705.230375 0.003130 -0.138098 0.004141 -0.496072 0
0.110893 3417.379228 0.003143 -0.143897 0.003921 -0.491605 0
0.119171 4092.940515 0.003130 -0.138098 0.004142 -0.495912 0
0.110893 3417.379228 0.003157 -0.149667 0.003977 -0.495855 0
0.119171 4092.940515 0.003130 -0.138098 0.004142 -0.495912 0
0.126474 3777.330540 0.003157 -0.149667 0.003977 -0.495712 0
0.119171 4092.940515 0.003143 -0.143897 0.003921 -0.491847 0
0.126474 3777.330540 0.003157 -0.149667 0.003977 -0.495712 0
0.110893 3417.379228 0.003143 -0.143897 0.003921 -0.491605 0
0.126474 3777.330540 0.003157 -0.149667 0.003977 -0.495712 0
0.110893 3417.379228 0.003143 -0.143897 0.003921 -0.491605 0
0.126474 3777.330540 0.003166 -0.155225 0.003693 -0.488684 0
0.110893 3417.379228 0.003157 -0.149667 0.003977 -0.495855 0
0.122519 3264.551184 0.003166 -0.155225 0.003693 -0.488447 0
0.126474 3777.330540 0.003157 -0.149667 0.003977 -0.495712 0
0.122519 3264.551184 0.003166 -0.155225 0.003693 -0.488447 0
0.126474 3777.330540 0.003157 -0.149667 0.003977 -0.495712 0
0.122519 3264.551184 0.003175 -0.160704 0.003713 -0.489487 0
0.142635 3679.955807 0.003175 -0.160704 0.003713 -0.489347 0
0.126474 3777.330540 0.003166 -0.155225 0.003693 -0.488684 0
0.142635 3679.955807 0.003175 -0.160704 0.003713 -0.489347 0
0.122519 3264.551184 0.003166 -0.155225 0.003693 -0.488447 0
0.142635 3679.955807 0.003178 -0.165939 0.003368 -0.479995 0
0.122519 3264.551184 0.003166 -0.155225 0.003693 -0.488447 0
0.141824 3298.184819 0.003178 -0.165939 0.003368 -0.479766 0
0.122519 3264.551184 0.003175 -0.160704 0.003713 -0.489487 0
0.141824 3298.184819 0.003178 -0.165939 0.003368 -0.479766 0
0.142635 3679.955807 0.003175 -0.160704 0.003713 -0.489347 0
0.141824 3298.184819 0.003178 -0.165939 0.003368 -0.479766 0
0.142635 3679.955807 0.003175 -0.160704 0.003713 -0.489347 0
0.141824 3298.184819 0.003181 -0.171051 0.003350 -0.477786 0
0.142635 3679.955807 0.003178 -0.165939 0.003368 -0.479995 0
0.162919 3651.018202 0.003181 -0.171051 0.003350 -0.477653 0
0.141824 3298.184819 0.003178 -0.165939 0.003368 -0.479766 0
0.162919 3651.018202 0.003181 -0.171051 0.003350 -0.477653 0
0.141824 3298.184819 0.003178 -0.165939 0.003368 -0.479766 0
0.162919 3651.018202 0.003177 -0.175883 0.002956 -0.465824 0
0.141824 3298.184819 0.003178 -0.165939 0.003368 -0.479766 0
0.163706 3401.303148 0.003177 -0.175883 0.002956 -0.465608 0
0.163706 3401.303148 0.003177 -0.175883 0.002956 -0.465608 0
0.141824 3298.184819 0.003181 -0.171051 0.003350 -0.477786 0
0.162919 3651.018202 0.003181 -0.171051 0.003350 -0.477653 0
0.163706 3401.303148 0.003173 -0.180564 0.002929 -0.461384 0
0.162919 3651.018202 0.003181 -0.171051 0.003350 -0.477653 0
0.184323 3684.240372 0.003173 -0.180564 0.002930 -0.461260 0
0.162919 3651.018202 0.003177 -0.175883 0.002956 -0.465824 0
0.184323 3684.240372 0.003173 -0.180564 0.002930 -0.461260 0
0.163706 3401.303148 0.003177 -0.175883 0.002956 -0.465608 0
0.184323 3684.240372 0.003173 -0.180564 0.002930 -0.461260 0
0.163706 3401.303148 0.003177 -0.175883 0.002956 -0.465608 0
0.184323 3684.240372 0.003162 -0.184937 0.002522 -0.447361 0
0.163706 3401.303148 0.003173 -0.180564 0.002929 -0.461384 0
0.185956 3552.824609 0.003162 -0.184937 0.002522 -0.447162 0
0.184323 3684.240372 0.003173 -0.180564 0.002930 -0.461260 0
0.185956 3552.824609 0.003162 -0.184937 0.002522 -0.447162 0
0.184323 3684.240372 0.003173 -0.180564 0.002930 -0.461260 0
0.184323 3684.240372 0.003173 -0.180564 0.002930 -0.461260 0
0.185956 3552.824609 0.003151 -0.189128 0.002510 -0.440565 0
0.205437 3774.908828 0.003151 -0.189128 0.002510 -0.440456 0
0.184323 3684.240372 0.003162 -0.184937 0.002522 -0.447361 0
0.205437 3774.908828 0.003151 -0.189128 0.002510 -0.440456 0
0.185956 3552.824609 0.003162 -0.184937 0.002522 -0.447162 0
0.185956 3552.824609 0.003162 -0.184937 0.002522 -0.447162 0
0.205437 3774.908828 0.003134 -0.193024 0.002118 -0.426788 0
0.207525 3732.509316 0.003134 -0.193024 0.002118 -0.426611 0
0.185956 3552.824609 0.003151 -0.189128 0.002510 -0.440565 0
0.207525 3732.509316 0.003134 -0.193024 0.002118 -0.426611 0
0.205437 3774.908828 0.003151 -0.189128 0.002510 -0.440456 0
0.207525 3732.509316 0.003134 -0.193024 0.002118 -0.426611 0
0.207525 3732.509316 0.003118 -0.196766 0.002135 -0.421260 0
0.205437 3774.908828 0.003134 -0.193024 0.002118 -0.426788 0
0.225723 3918.925475 0.003118 -0.196766 0.002135 -0.421169 0
0.207525 3732.509316 0.003134 -0.193024 0.002118 -0.426611 0
0.225723 3918.925475 0.003118 -0.196766 0.002135 -0.421169 0
0.207525 3732.509316 0.003134 -0.193024 0.002118 -0.426611 0
0.207525 3732.509316 0.003134 -0.193024 0.002118 -0.426611 0
0.225723 3918.925475 0.003096 -0.200250 0.001769 -0.409334 0
0.227401 3910.858245 0.003096 -0.200250 0.001769 -0.409179 0
0.207525 3732.509316 0.003118 -0.196766 0.002135 -0.421260 0
0.227401 3910.858245 0.003096 -0.200250 0.001769 -0.409179 0
0.225723 3918.925475 0.003118 -0.196766 0.002135 -0.421169 0
0.227401 3910.858245 0.003075 -0.203610 0.001818 -0.405174 0
0.225723 3918.925475 0.003118 -0.196766 0.002135 -0.421169 0
0.243243 4087.954846 0.003075 -0.203610 0.001818 -0.405100 0
0.243243 4087.954846 0.003075 -0.203610 0.001818 -0.405100 0
0.225723 3918.925475 0.003096 -0.200250 0.001769 -0.409334 0
0.243243 4087.954846 0.003075 -0.203610 0.001818 -0.405100 0
0.227401 3910.858245 0.003096 -0.200250 0.001769 -0.409179 0
0.227401 3910.858245 0.003096 -0.200250 0.001769 -0.409179 0
0.243243 4087.954846 0.003049 -0.206749 0.001478 -0.395087 0
0.227401 3910.858245 0.003075 -0.203610 0.001818 -0.405174 0
0.242902 4069.816798 0.003049 -0.206749 0.001478 -0.394954 0
0.243243 4087.954846 0.003075 -0.203610 0.001818 -0.405100 0
0.243243 4087.954846 0.003075 -0.203610 0.001818 -0.405100 0
0.242902 4069.816798 0.003024 -0.209790 0.001557 -0.392270 0
0.243243 4087.954846 0.003075 -0.203610 0.001818 -0.405100 0
0.255185 4251.289240 0.003024 -0.209790 0.001557 -0.392212 0
0.255185 4251.289240 0.003024 -0.209790 0.001557 -0.392212 0
0.243243 4087.954846 0.003049 -0.206749 0.001478 -0.395087 0
0.242902 4069.816798 0.003049 -0.206749 0.001478 -0.394954 0
0.255185 4251.289240 0.002995 -0.212644 0.001238 -0.383873 0
0.242902 4069.816798 0.003049 -0.206749 0.001478 -0.394954 0
0.251633 4197.391712 0.002995 -0.212644 0.001238 -0.383759 0
0.251633 4197.391712 0.002995 -0.212644 0.001238 -0.383759 0
0.242902 4069.816798 0.003024 -0.209790 0.001557 -0.392270 0
0.251633 4197.391712 0.002995 -0.212644 0.001238 -0.383759 0
0.255185 4251.289240 0.003024 -0.209790 0.001557 -0.392212 0
0.255185 4251.289240 0.003024 -0.209790 0.001557 -0.392212 0
0.251633 4197.391712 0.002968 -0.215424 0.001342 -0.382250 0
0.259973 4393.738365 0.002968 -0.215424 0.001342 -0.382207 0
0.255185 4251.289240 0.002995 -0.212644 0.001238 -0.383873 0
0.259973 4393.738365 0.002968 -0.215424 0.001342 -0.382207 0
0.251633 4197.391712 0.002995 -0.212644 0.001238 -0.383759 0
0.251633 4197.391712 0.002995 -0.212644 0.001238 -0.383759 0
0.259973 4393.738365 0.002936 -0.218045 0.001040 -0.375311 0
0.251633 4197.391712 0.002995 -0.212644 0.001238 -0.383759 0
0.253048 4292.330177 0.002936 -0.218045 0.001040 -0.375215 0
0.251633 4197.391712 0.002968 -0.215424 0.001342 -0.382250 0
0.259973 4393.738365 0.002968 -0.215424 0.001342 -0.382207 0
0.259973 4393.738365 0.002968 -0.215424 0.001342 -0.382207 0
0.258099 4515.275864 0.002907 -0.220613 0.001161 -0.374642 0
0.259973 4393.738365 0.002936 -0.218045 0.001040 -0.375311 0
0.258099 4515.275864 0.002907 -0.220613 0.001161 -0.374642 0
0.253048 4292.330177 0.002936 -0.218045 0.001040 -0.375215 0
0.253048 4292.330177 0.002936 -0.218045 0.001040 -0.375215 0
0.258099 4515.275864 0.002874 -0.223045 0.000875 -0.368944 0
0.248543 4363.027206 0.002874 -0.223045 0.000875 -0.368861 0
0.253048 4292.330177 0.002907 -0.220613 0.001161 -0.374673 0
0.248543 4363.027206 0.002874 -0.223045 0.000875 -0.368861 0
0.258099 4515.275864 0.002907 -0.220613 0.001161 -0.374642 0
0.258099 4515.275864 0.002907 -0.220613 0.001161 -0.374642 0
0.248543 4363.027206 0.002843 -0.225439 0.001008 -0.369073 0
0.258099 4515.275864 0.002907 -0.220613 0.001161 -0.374642 0
0.251625 4623.819003 0.002843 -0.225439 0.001008 -0.369051 0
0.251625 4623.819003 0.002843 -0.225439 0.001008 -0.369051 0
0.258099 4515.275864 0.002874 -0.223045 0.000875 -0.368944 0
0.248543 4363.027206 0.002874 -0.223045 0.000875 -0.368861 0
0.251625 4623.819003 0.002809 -0.227715 0.000737 -0.364327 0
0.248543 4363.027206 0.002874 -0.223045 0.000875 -0.368861 0
0.240610 4423.050295 0.002809 -0.227715 0.000737 -0.364256 0
0.240610 4423.050295 0.002809 -0.227715 0.000737 -0.364256 0
0.248543 4363.027206 0.002843 -0.225439 0.001008 -0.369073 0
0.251625 4623.819003 0.002843 -0.225439 0.001008 -0.369051 0
0.240610 4423.050295 0.002809 -0.227715 0.000737 -0.364256 0
0.251625 4623.819003 0.002843 -0.225439 0.001008 -0.369051 0
0.240610 4423.050295 0.002777 -0.229967 0.000877 -0.365036 0
0.251625 4623.819003 0.002809 -0.227715 0.000737 -0.364327 0
0.243179 4728.571995 0.002777 -0.229967 0.000877 -0.365021 0
0.240610 4423.050295 0.002809 -0.227715 0.000737 -0.364256 0
0.243179 4728.571995 0.002777 -0.229967 0.000877 -0.365021 0
0.240610 4423.050295 0.002809 -0.227715 0.000737 -0.364256 0
0.243179 4728.571995 0.002742 -0.232116 0.000620 -0.361088 0
0.240610 4423.050295 0.002809 -0.227715 0.000737 -0.364256 0
0.231872 4486.178983 0.002742 -0.232116 0.000620 -0.361027 0
0.231872 4486.178983 0.002742 -0.232116 0.000620 -0.361027 0
0.240610 4423.050295 0.002777 -0.229967 0.000877 -0.365036 0
0.243179 4728.571995 0.002777 -0.229967 0.000877 -0.365021 0
0.231872 4486.178983 0.002709 -0.234249 0.000763 -0.362228 0
0.243179 4728.571995 0.002777 -0.229967 0.000877 -0.365021 0
0.235130 4836.361609 0.002709 -0.234249 0.000763 -0.362219 0
0.235130 4836.361609 0.002709 -0.234249 0.000763 -0.362219 0
0.243179 4728.571995 0.002742 -0.232116 0.000620 -0.361088 0
0.235130 4836.361609 0.002709 -0.234249 0.000763 -0.362219 0
0.231872 4486.178983 0.002742 -0.232116 0.000620 -0.361027 0
0.231872 4486.178983 0.002742 -0.232116 0.000620 -0.361027 0
0.235130 4836.361609 0.002673 -0.236293 0.000520 -0.358933 0
0.224424 4562.620290 0.002673 -0.236293 0.000520 -0.358879 0
0.231872 4486.178983 0.002709 -0.234249 0.000763 -0.362228 0
0.224424 4562.620290 0.002673 -0.236293 0.000520 -0.358879 0
0.235130 4836.361609 0.002709 -0.234249 0.000763 -0.362219 0
0.235130 4836.361609 0.002709 -0.234249 0.000763 -0.362219 0
0.224424 4562.620290 0.002641 -0.238327 0.000664 -0.360387 0
0.235130 4836.361609 0.002709 -0.234249 0.000763 -0.362219 0
0.229118 4950.121111 0.002641 -0.238327 0.000664 -0.360382 0
