q torque X Z vX vZ pasEffectue 
2.192780 50473.810316 0.012368 -0.531315 0.055882 -1.077480 1
2.195321 50882.923849 0.013311 -0.540793 0.069858 -1.109457 1
1.981919 48803.246905 0.013311 -0.540793 0.069858 -1.109457 1
2.026662 48535.739553 0.013311 -0.540793 0.069858 -1.109457 1
2.027862 48692.922145 0.013311 -0.540793 0.069858 -1.109457 1
2.028967 48856.182621 0.014451 -0.550498 0.082868 -1.132808 1
1.876662 50021.024522 0.014451 -0.550498 0.082868 -1.132808 1
1.917301 49070.056324 0.014451 -0.550498 0.082868 -1.132808 1
1.923508 49166.410252 0.015780 -0.560510 0.095519 -1.161248 1
1.794105 50511.636686 0.015780 -0.560510 0.095519 -1.161248 1
1.851342 49386.563829 0.015780 -0.560510 0.095519 -1.161248 1
1.868750 49737.541866 0.017284 -0.570781 0.107536 -1.187039 1
1.727097 50965.902815 0.017284 -0.570781 0.107536 -1.187039 1
1.826666 50655.494777 0.017284 -0.570781 0.107536 -1.187039 1
1.862597 51584.697511 0.017284 -0.570781 0.107536 -1.187039 1
1.903235 52679.880417 0.018987 -0.581220 0.121179 -1.207550 1
1.727164 51191.510579 0.018987 -0.581220 0.121179 -1.207550 1
1.933708 53711.442547 0.018987 -0.581220 0.121179 -1.207550 1
2.012322 56025.382045 0.020899 -0.591790 0.135615 -1.226026 1
1.782328 49490.338586 0.020899 -0.591790 0.135615 -1.226026 1
2.277715 59950.269671 0.020899 -0.591790 0.135615 -1.226026 1
2.526064 67999.602958 0.023028 -0.602478 0.150775 -1.243716 1
2.576065 194722.833083 0.023028 -0.602478 0.150775 -1.243716 1
2.576065 194722.833083 0.023028 -0.602478 0.150775 -1.243716 1
2.576065 194722.833083 0.023028 -0.602478 0.150775 -1.243716 1
2.576065 194722.833083 0.025174 -0.612877 0.153945 -1.236850 1
1.832284 74406.586826 0.025174 -0.612877 0.153945 -1.236850 1
1.832284 74406.586826 0.025174 -0.612877 0.153945 -1.236850 1
1.832284 74406.586826 0.027500 -0.623031 0.167015 -1.232242 1
1.427186 51471.080612 0.027500 -0.623031 0.167015 -1.232242 1
1.427186 51471.080612 0.027500 -0.623031 0.167015 -1.232242 1
1.427186 51471.080612 0.029938 -0.633385 0.176248 -1.254627 1
1.277813 111391.514321 0.029938 -0.633385 0.176248 -1.254627 1
1.277813 111391.514321 0.029938 -0.633385 0.176248 -1.254627 1
1.277813 111391.514321 0.029938 -0.633385 0.176248 -1.254627 1
1.277813 111391.514321 0.032786 -0.643676 0.203625 -1.261136 1
1.027249 93160.813831 0.032786 -0.643676 0.203625 -1.261136 1
1.027249 93160.813831 0.032786 -0.643676 0.203625 -1.261136 1
1.027249 93160.813831 0.035882 -0.654970 0.221641 -1.332597 1
0.895186 94222.237562 0.035882 -0.654970 0.221641 -1.332597 1
0.895186 94222.237562 0.035882 -0.654970 0.221641 -1.332597 1
0.895186 94222.237562 0.039204 -0.667337 0.238530 -1.409380 1
0.839833 100538.304855 0.039204 -0.667337 0.238530 -1.409380 1
0.839833 100538.304855 0.039204 -0.667337 0.238530 -1.409380 1
0.839833 100538.304855 0.039204 -0.667337 0.238530 -1.409380 1
0.839833 100538.304855 0.042812 -0.679016 0.259294 -1.379784 1
0.837251 128927.702174 0.042812 -0.679016 0.259294 -1.379784 1
0.837251 128927.702174 0.042812 -0.679016 0.259294 -1.379784 1
0.837251 128927.702174 0.046500 -0.689517 0.267829 -1.319545 1
0.751653 67030.245814 0.046500 -0.689517 0.267829 -1.319545 1
0.751653 67030.245814 0.046500 -0.689517 0.267829 -1.319545 1
0.751653 67030.245814 0.050412 -0.698775 0.285116 -1.254269 1
0.772555 163776.529786 0.050412 -0.698775 0.285116 -1.254269 1
0.772555 163776.529786 0.050412 -0.698775 0.285116 -1.254269 1
0.772555 163776.529786 0.050412 -0.698775 0.285116 -1.254269 1
0.772555 163776.529786 0.054091 -0.707164 0.274805 -1.210492 1
0.645564 55615.931539 0.054091 -0.707164 0.274805 -1.210492 1
0.645564 55615.931539 0.054091 -0.707164 0.274805 -1.210492 1
0.645564 55615.931539 0.057403 -0.715798 0.256157 -1.233842 1
0.545891 34736.910138 0.057403 -0.715798 0.256157 -1.233842 1
0.545891 34736.910138 0.057403 -0.715798 0.256157 -1.233842 1
0.545891 34736.910138 0.060257 -0.723887 0.231466 -1.209255 1
0.473107 28811.866069 0.060257 -0.723887 0.231466 -1.209255 1
0.473107 28811.866069 0.060257 -0.723887 0.231466 -1.209255 1
0.473107 28811.866069 0.060257 -0.723887 0.231466 -1.209255 1
0.473107 28811.866069 0.062492 -0.731654 0.196598 -1.197673 1
0.413404 27435.546782 0.062492 -0.731654 0.196598 -1.197673 1
0.413404 27435.546782 0.062492 -0.731654 0.196598 -1.197673 1
0.413404 27435.546782 0.063994 -0.739201 0.154117 -1.192006 1
0.362692 26801.438624 0.063994 -0.739201 0.154117 -1.192006 1
0.362692 26801.438624 0.063994 -0.739201 0.154117 -1.192006 1
0.362692 26801.438624 0.064815 -0.746791 0.114068 -1.202171 1
0.322024 29476.242007 0.064815 -0.746791 0.114068 -1.202171 1
0.322024 29476.242007 0.064815 -0.746791 0.114068 -1.202171 1
0.322024 29476.242007 0.064815 -0.746791 0.114068 -1.202171 1
0.322024 29476.242007 0.064797 -0.754394 0.063747 -1.210561 1
0.289856 30806.473504 0.064797 -0.754394 0.063747 -1.210561 1
0.289856 30806.473504 0.064797 -0.754394 0.063747 -1.210561 1
0.289856 30806.473504 0.063926 -0.762295 0.011627 -1.236370 1
0.274338 40711.012252 0.063926 -0.762295 0.011627 -1.236370 1
0.274338 40711.012252 0.063926 -0.762295 0.011627 -1.236370 1
0.274338 40711.012252 0.062300 -0.770472 -0.035250 -1.261124 1
0.266490 43836.338961 0.062300 -0.770472 -0.035250 -1.261124 1
0.266490 43836.338961 0.062300 -0.770472 -0.035250 -1.261124 1
0.266490 43836.338961 0.062300 -0.770472 -0.035250 -1.261124 1
0.266490 43836.338961 0.059891 -0.779022 -0.084612 -1.291985 1
0.267939 52655.068773 0.059891 -0.779022 -0.084612 -1.291985 1
0.267939 52655.068773 0.059891 -0.779022 -0.084612 -1.291985 1
0.267939 52655.068773 0.056782 -0.788029 -0.129787 -1.328451 1
0.274027 59380.936627 0.056782 -0.788029 -0.129787 -1.328451 1
0.274027 59380.936627 0.056782 -0.788029 -0.129787 -1.328451 1
0.274027 59380.936627 0.053004 -0.797528 -0.173704 -1.367456 1
0.284534 65785.225157 0.053004 -0.797528 -0.173704 -1.367456 1
0.284534 65785.225157 0.053004 -0.797528 -0.173704 -1.367456 1
0.284534 65785.225157 0.053004 -0.797528 -0.173704 -1.367456 1
0.284534 65785.225157 0.048613 -0.807629 -0.214798 -1.413689 1
0.299471 74279.889799 0.048613 -0.807629 -0.214798 -1.413689 1
0.299471 74279.889799 0.048613 -0.807629 -0.214798 -1.413689 1
0.299471 74279.889799 0.043693 -0.818374 -0.251505 -1.463107 1
0.316720 79755.939456 0.043693 -0.818374 -0.251505 -1.463107 1
0.316720 79755.939456 0.043693 -0.818374 -0.251505 -1.463107 1
0.316720 79755.939456 0.038343 -0.829878 -0.282665 -1.520095 1
0.337585 88256.027854 0.038343 -0.829878 -0.282665 -1.520095 1
0.337585 88256.027854 0.038343 -0.829878 -0.282665 -1.520095 1
0.337585 88256.027854 0.038343 -0.829878 -0.282665 -1.520095 1
0.337585 88256.027854 0.032590 -0.842249 -0.312622 -1.584508 1
0.362087 95550.523297 0.032590 -0.842249 -0.312622 -1.584508 1
0.362087 95550.523297 0.032590 -0.842249 -0.312622 -1.584508 1
0.362087 95550.523297 0.026436 -0.855509 -0.342781 -1.651121 1
0.389686 103558.999716 0.026436 -0.855509 -0.342781 -1.651121 1
0.389686 103558.999716 0.026436 -0.855509 -0.342781 -1.651121 1
0.389686 103558.999716 0.020307 -0.868336 -0.347449 -1.637980 1
0.416807 121750.238513 0.020307 -0.868336 -0.347449 -1.637980 1
0.416807 121750.238513 0.020307 -0.868336 -0.347449 -1.637980 1
0.416807 121750.238513 0.020307 -0.868336 -0.347449 -1.637980 1
0.416807 121750.238513 0.013922 -0.880570 -0.369144 -1.614562 1
0.383075 59872.374938 0.013922 -0.880570 -0.369144 -1.614562 1
0.383075 59872.374938 0.013922 -0.880570 -0.369144 -1.614562 1
0.383075 59872.374938 0.007668 -0.892604 -0.367613 -1.614688 1
0.396591 99073.452603 0.007668 -0.892604 -0.367613 -1.614688 1
0.396591 99073.452603 0.007668 -0.892604 -0.367613 -1.614688 1
0.396591 99073.452603 0.001213 -0.903703 -0.386084 -1.569606 1
0.361818 60481.861808 0.001213 -0.903703 -0.386084 -1.569606 1
0.361818 60481.861808 0.001213 -0.903703 -0.386084 -1.569606 1
0.361818 60481.861808 0.001213 -0.903703 -0.386084 -1.569606 1
0.361818 60481.861808 -0.005486 -0.914607 -0.407393 -1.568879 1
0.348438 56275.089358 -0.005486 -0.914607 -0.407393 -1.568879 1
0.348438 56275.089358 -0.005486 -0.914607 -0.407393 -1.568879 1
0.348438 56275.089358 -0.012215 -0.925013 -0.415988 -1.549352 1
0.336558 55493.699772 -0.012215 -0.925013 -0.415988 -1.549352 1
0.336558 55493.699772 -0.012215 -0.925013 -0.415988 -1.549352 1
0.336558 55493.699772 -0.018827 -0.934907 -0.415541 -1.528523 1
0.325040 54236.355940 -0.018827 -0.934907 -0.415541 -1.528523 1
0.325040 54236.355940 -0.018827 -0.934907 -0.415541 -1.528523 1
0.325040 54236.355940 -0.018827 -0.934907 -0.415541 -1.528523 1
0.325040 54236.355940 -0.025286 -0.944247 -0.412844 -1.504691 1
0.312993 52373.439954 -0.025286 -0.944247 -0.412844 -1.504691 1
0.312993 52373.439954 -0.025286 -0.944247 -0.412844 -1.504691 1
0.312993 52373.439954 -0.031516 -0.953056 -0.405303 -1.481586 1
0.300324 49920.872515 -0.031516 -0.953056 -0.405303 -1.481586 1
0.300324 49920.872515 -0.031516 -0.953056 -0.405303 -1.481586 1
0.300324 49920.872515 -0.037501 -0.961363 -0.396601 -1.459769 1
0.287734 47313.731855 -0.037501 -0.961363 -0.396601 -1.459769 1
0.287734 47313.731855 -0.037501 -0.961363 -0.396601 -1.459769 1
0.287734 47313.731855 -0.037501 -0.961363 -0.396601 -1.459769 1
0.287734 47313.731855 -0.043189 -0.969226 -0.384458 -1.441035 1
0.276215 44241.335020 -0.043189 -0.969226 -0.384458 -1.441035 1
0.276215 44241.335020 -0.043189 -0.969226 -0.384458 -1.441035 1
0.276215 44241.335020 -0.048578 -0.976707 -0.371892 -1.425555 1
0.268558 38831.828829 -0.048578 -0.976707 -0.371892 -1.425555 1
0.268558 38831.828829 -0.048578 -0.976707 -0.371892 -1.425555 1
0.268558 38831.828829 -0.053633 -0.983879 -0.356956 -1.414196 1
0.263431 35802.705410 -0.053633 -0.983879 -0.356956 -1.414196 1
0.263431 35802.705410 -0.053633 -0.983879 -0.356956 -1.414196 1
0.263431 35802.705410 -0.053633 -0.983879 -0.356956 -1.414196 1
0.263431 35802.705410 -0.058362 -0.990824 -0.342081 -1.407503 1
0.262268 33889.931445 -0.058362 -0.990824 -0.342081 -1.407503 1
0.262268 33889.931445 -0.058362 -0.990824 -0.342081 -1.407503 1
0.262268 33889.931445 -0.062747 -0.997625 -0.325888 -1.405727 1
0.264579 32578.145752 -0.062747 -0.997625 -0.325888 -1.405727 1
0.264579 32578.145752 -0.062747 -0.997625 -0.325888 -1.405727 1
0.264579 32578.145752 -0.066799 -1.004370 -0.309913 -1.409024 1
0.271452 32089.480131 -0.066799 -1.004370 -0.309913 -1.409024 1
0.271452 32089.480131 -0.066799 -1.004370 -0.309913 -1.409024 1
0.271452 32089.480131 -0.066799 -1.004370 -0.309913 -1.409024 1
0.271452 32089.480131 -0.070519 -1.011137 -0.293731 -1.417181 1
0.281919 31891.518298 -0.070519 -1.011137 -0.293731 -1.417181 1
0.281919 31891.518298 -0.070519 -1.011137 -0.293731 -1.417181 1
0.281919 31891.518298 -0.073919 -1.018004 -0.277920 -1.429994 1
0.296277 32293.381701 -0.073919 -1.018004 -0.277920 -1.429994 1
0.296277 32293.381701 -0.073919 -1.018004 -0.277920 -1.429994 1
0.296277 32293.381701 -0.077015 -1.025028 -0.262740 -1.446468 1
0.312929 32711.177464 -0.077015 -1.025028 -0.262740 -1.446468 1
0.312929 32711.177464 -0.077015 -1.025028 -0.262740 -1.446468 1
0.312929 32711.177464 -0.077015 -1.025028 -0.262740 -1.446468 1
0.312929 32711.177464 -0.079828 -1.032261 -0.248610 -1.466267 1
4.400207 310411.826447 -0.079828 -1.032261 -0.248610 -1.466267 1
4.228685 296701.150157 -0.079828 -1.032261 -0.248610 -1.466267 1
4.012806 279424.734386 -0.082707 -1.039448 -0.255470 -1.470692 1
0.769166 938661.749447 -0.082707 -1.039448 -0.255470 -1.470692 1
0.769166 938661.749447 -0.082707 -1.039448 -0.255470 -1.470692 1
0.769166 938661.749447 -0.085482 -1.046252 -0.251974 -1.454464 1
0.591438 23804.095099 -0.085482 -1.046252 -0.251974 -1.454464 1
0.591438 23804.095099 -0.085482 -1.046252 -0.251974 -1.454464 1
0.591438 23804.095099 -0.085482 -1.046252 -0.251974 -1.454464 1
0.591438 23804.095099 -0.088024 -1.053031 -0.240516 -1.459784 1
0.525718 32056.858811 -0.088024 -1.053031 -0.240516 -1.459784 1
0.525718 32056.858811 -0.088024 -1.053031 -0.240516 -1.459784 1
0.525718 32056.858811 -0.090277 -1.059762 -0.225480 -1.463587 1
0.457763 29724.980991 -0.090277 -1.059762 -0.225480 -1.463587 1
0.457763 29724.980991 -0.090277 -1.059762 -0.225480 -1.463587 1
0.457763 29724.980991 -0.092270 -1.066823 -0.211863 -1.490533 1
0.432173 33824.599893 -0.092270 -1.066823 -0.211863 -1.490533 1
0.432173 33824.599893 -0.092270 -1.066823 -0.211863 -1.490533 1
0.432173 33824.599893 -0.092270 -1.066823 -0.211863 -1.490533 1
0.432173 33824.599893 -0.093990 -1.074430 -0.197149 -1.530850 1
0.437245 35143.244966 -0.093990 -1.074430 -0.197149 -1.530850 1
0.437245 35143.244966 -0.093990 -1.074430 -0.197149 -1.530850 1
0.437245 35143.244966 -0.095476 -1.082377 -0.184658 -1.559183 1
0.446515 36987.071299 -0.095476 -1.082377 -0.184658 -1.559183 1
0.446515 36987.071299 -0.095476 -1.082377 -0.184658 -1.559183 1
0.446515 36987.071299 -0.096736 -1.090513 -0.172360 -1.578681 1
0.450500 36511.933192 -0.096736 -1.090513 -0.172360 -1.578681 1
0.450500 36511.933192 -0.096736 -1.090513 -0.172360 -1.578681 1
0.450500 36511.933192 -0.096736 -1.090513 -0.172360 -1.578681 1
0.450500 36511.933192 -0.097823 -1.098790 -0.163023 -1.595390 1
0.448603 35456.632667 -0.097823 -1.098790 -0.163023 -1.595390 1
0.448603 35456.632667 -0.097823 -1.098790 -0.163023 -1.595390 1
0.448603 35456.632667 -0.098720 -1.107182 -0.152541 -1.610686 1
0.442002 34608.032857 -0.098720 -1.107182 -0.152541 -1.610686 1
0.442002 34608.032857 -0.098720 -1.107182 -0.152541 -1.610686 1
0.442002 34608.032857 -0.099497 -1.115629 -0.146120 -1.622458 1
0.431477 34065.780627 -0.099497 -1.115629 -0.146120 -1.622458 1
0.431477 34065.780627 -0.099497 -1.115629 -0.146120 -1.622458 1
0.431477 34065.780627 -0.099497 -1.115629 -0.146120 -1.622458 1
0.431477 34065.780627 -0.100130 -1.124068 -0.138102 -1.630421 1
0.417951 33605.121900 -0.100130 -1.124068 -0.138102 -1.630421 1
0.417951 33605.121900 -0.100130 -1.124068 -0.138102 -1.630421 1
0.417951 33605.121900 -0.100682 -1.132427 -0.133806 -1.633958 1
0.402136 33352.482835 -0.100682 -1.132427 -0.133806 -1.633958 1
0.402136 33352.482835 -0.100682 -1.132427 -0.133806 -1.633958 1
0.402136 33352.482835 -0.101122 -1.140648 -0.127538 -1.633924 1
0.385029 33224.484889 -0.101122 -1.140648 -0.127538 -1.633924 1
0.385029 33224.484889 -0.101122 -1.140648 -0.127538 -1.633924 1
0.385029 33224.484889 -0.101122 -1.140648 -0.127538 -1.633924 1
0.385029 33224.484889 -0.101509 -1.148669 -0.124690 -1.629894 1
0.367291 33317.114954 -0.101509 -1.148669 -0.124690 -1.629894 1
0.367291 33317.114954 -0.101509 -1.148669 -0.124690 -1.629894 1
0.367291 33317.114954 -0.101803 -1.156437 -0.119485 -1.622552 1
0.349641 33511.655590 -0.101803 -1.156437 -0.119485 -1.622552 1
0.349641 33511.655590 -0.101803 -1.156437 -0.119485 -1.622552 1
0.349641 33511.655590 -0.102058 -1.163902 -0.117327 -1.611818 1
0.332573 33864.344067 -0.102058 -1.163902 -0.117327 -1.611818 1
0.332573 33864.344067 -0.102058 -1.163902 -0.117327 -1.611818 1
0.332573 33864.344067 -0.102058 -1.163902 -0.117327 -1.611818 1
0.332573 33864.344067 -0.102228 -1.171023 -0.112443 -1.598265 1
0.316491 34310.743992 -0.102228 -1.171023 -0.112443 -1.598265 1
0.316491 34310.743992 -0.102228 -1.171023 -0.112443 -1.598265 1
0.316491 34310.743992 -0.102360 -1.177761 -0.110257 -1.582018 1
0.301571 34860.393053 -0.102360 -1.177761 -0.110257 -1.582018 1
0.301571 34860.393053 -0.102360 -1.177761 -0.110257 -1.582018 1
0.301571 34860.393053 -0.102404 -1.184086 -0.105049 -1.563589 1
0.287879 35493.009050 -0.102404 -1.184086 -0.105049 -1.563589 1
0.287879 35493.009050 -0.102404 -1.184086 -0.105049 -1.563589 1
0.287879 35493.009050 -0.102404 -1.184086 -0.105049 -1.563589 1
0.287879 35493.009050 -0.102402 -1.189973 -0.102283 -1.543207 1
0.275369 36166.069051 -0.102402 -1.189973 -0.102283 -1.543207 1
0.275369 36166.069051 -0.102402 -1.189973 -0.102283 -1.543207 1
0.275369 36166.069051 -0.102302 -1.195405 -0.096301 -1.521336 1
0.263974 36894.309750 -0.102302 -1.195405 -0.096301 -1.521336 1
0.263974 36894.309750 -0.102302 -1.195405 -0.096301 -1.521336 1
0.263974 36894.309750 -0.102143 -1.200370 -0.092619 -1.498225 1
0.253606 37596.476448 -0.102143 -1.200370 -0.092619 -1.498225 1
0.253606 37596.476448 -0.102143 -1.200370 -0.092619 -1.498225 1
0.253606 37596.476448 -0.102143 -1.200370 -0.092619 -1.498225 1
0.253606 37596.476448 -0.101872 -1.204860 -0.085637 -1.474300 1
0.244201 38322.451708 -0.101872 -1.204860 -0.085637 -1.474300 1
0.244201 38322.451708 -0.101872 -1.204860 -0.085637 -1.474300 1
0.244201 38322.451708 -0.101529 -1.208875 -0.080924 -1.449754 1
0.235667 38967.557551 -0.101529 -1.208875 -0.080924 -1.449754 1
0.235667 38967.557551 -0.101529 -1.208875 -0.080924 -1.449754 1
0.235667 38967.557551 -0.101060 -1.212418 -0.072931 -1.424985 1
0.227953 39615.119254 -0.101060 -1.212418 -0.072931 -1.424985 1
0.227953 39615.119254 -0.101060 -1.212418 -0.072931 -1.424985 1
0.227953 39615.119254 -0.101060 -1.212418 -0.072931 -1.424985 1
0.227953 39615.119254 -0.100506 -1.215494 -0.067264 -1.400085 1
0.220936 40144.354004 -0.100506 -1.215494 -0.067264 -1.400085 1
0.220936 40144.354004 -0.100506 -1.215494 -0.067264 -1.400085 1
0.220936 40144.354004 -0.099816 -1.218116 -0.058421 -1.375435 1
0.214576 40668.157996 -0.099816 -1.218116 -0.058421 -1.375435 1
0.214576 40668.157996 -0.099816 -1.218116 -0.058421 -1.375435 1
0.214576 40668.157996 -0.099033 -1.220295 -0.052028 -1.351002 1
0.208723 41050.840576 -0.099033 -1.220295 -0.052028 -1.351002 1
0.208723 41050.840576 -0.099033 -1.220295 -0.052028 -1.351002 1
0.208723 41050.840576 -0.099033 -1.220295 -0.052028 -1.351002 1
0.208723 41050.840576 -0.098108 -1.222046 -0.042619 -1.327157 1
0.203358 41431.305456 -0.098108 -1.222046 -0.042619 -1.327157 1
0.203358 41431.305456 -0.098108 -1.222046 -0.042619 -1.327157 1
0.203358 41431.305456 -0.097087 -1.223386 -0.035822 -1.303749 1
0.198317 41658.138834 -0.097087 -1.223386 -0.035822 -1.303749 1
0.198317 41658.138834 -0.097087 -1.223386 -0.035822 -1.303749 1
0.198317 41658.138834 -0.095925 -1.224333 -0.026195 -1.281136 1
0.193614 41893.814247 -0.095925 -1.224333 -0.026195 -1.281136 1
0.193614 41893.814247 -0.095925 -1.224333 -0.026195 -1.281136 1
0.193614 41893.814247 -0.095925 -1.224333 -0.026195 -1.281136 1
0.193614 41893.814247 -0.094669 -1.224902 -0.019354 -1.259068 1
0.189097 41970.763456 -0.094669 -1.224902 -0.019354 -1.259068 1
0.189097 41970.763456 -0.094669 -1.224902 -0.019354 -1.259068 1
0.189097 41970.763456 -0.093279 -1.225115 -0.009868 -1.237889 1
0.184821 42072.221609 -0.093279 -1.225115 -0.009868 -1.237889 1
0.184821 42072.221609 -0.093279 -1.225115 -0.009868 -1.237889 1
0.184821 42072.221609 -0.091805 -1.224986 -0.003331 -1.217282 1
0.180643 42015.811479 -0.091805 -1.224986 -0.003331 -1.217282 1
0.180643 42015.811479 -0.091805 -1.224986 -0.003331 -1.217282 1
0.180643 42015.811479 -0.091805 -1.224986 -0.003331 -1.217282 1
0.180643 42015.811479 -0.090207 -1.224537 0.005687 -1.197559 1
0.176646 42002.528549 -0.090207 -1.224537 0.005687 -1.197559 1
0.176646 42002.528549 -0.090207 -1.224537 0.005687 -1.197559 1
0.176646 42002.528549 -0.088537 -1.223780 0.011624 -1.178383 1
0.172702 41837.561963 -0.088537 -1.223780 0.011624 -1.178383 1
0.172702 41837.561963 -0.088537 -1.223780 0.011624 -1.178383 1
0.172702 41837.561963 -0.086759 -1.222735 0.019916 -1.160021 1
0.168910 41734.962791 -0.086759 -1.222735 0.019916 -1.160021 1
0.168910 41734.962791 -0.086759 -1.222735 0.019916 -1.160021 1
0.168910 41734.962791 -0.086759 -1.222735 0.019916 -1.160021 1
0.168910 41734.962791 -0.084927 -1.221414 0.025031 -1.142150 1
0.165158 41490.776731 -0.084927 -1.221414 0.025031 -1.142150 1
0.165158 41490.776731 -0.084927 -1.221414 0.025031 -1.142150 1
0.165158 41490.776731 -0.083003 -1.219833 0.032417 -1.124981 1
0.161555 41326.348652 -0.083003 -1.219833 0.032417 -1.124981 1
0.161555 41326.348652 -0.083003 -1.219833 0.032417 -1.124981 1
0.161555 41326.348652 -0.081043 -1.218004 0.036569 -1.108245 1
0.158002 41032.567508 -0.081043 -1.218004 0.036569 -1.108245 1
0.158002 41032.567508 -0.081043 -1.218004 0.036569 -1.108245 1
0.158002 41032.567508 -0.081043 -1.218004 0.036569 -1.108245 1
0.158002 41032.567508 -0.079011 -1.215940 0.042915 -1.092095 1
0.154587 40809.444672 -0.079011 -1.215940 0.042915 -1.092095 1
0.154587 40809.444672 -0.079011 -1.215940 0.042915 -1.092095 1
0.154587 40809.444672 -0.076963 -1.213653 0.045874 -1.076439 1
0.151147 40407.127499 -0.076963 -1.213653 0.045874 -1.076439 1
0.151147 40407.127499 -0.076963 -1.213653 0.045874 -1.076439 1
0.151147 40407.127499 -0.074859 -1.211155 0.051378 -1.061314 1
0.147916 40299.293705 -0.074859 -1.211155 0.051378 -1.061314 1
0.147916 40299.293705 -0.074859 -1.211155 0.051378 -1.061314 1
0.147916 40299.293705 -0.074859 -1.211155 0.051378 -1.061314 1
0.147916 40299.293705 -0.072752 -1.208454 0.053664 -1.046347 1
0.144716 39937.618406 -0.072752 -1.208454 0.053664 -1.046347 1
0.144716 39937.618406 -0.072752 -1.208454 0.053664 -1.046347 1
0.144716 39937.618406 -0.070606 -1.205559 0.058212 -1.031851 1
0.141694 39746.012180 -0.070606 -1.205559 0.058212 -1.031851 1
0.141694 39746.012180 -0.070606 -1.205559 0.058212 -1.031851 1
0.141694 39746.012180 -0.068472 -1.202479 0.059563 -1.017681 1
0.138789 39431.047347 -0.068472 -1.202479 0.059563 -1.017681 1
0.138789 39431.047347 -0.068472 -1.202479 0.059563 -1.017681 1
0.138789 39431.047347 -0.068472 -1.202479 0.059563 -1.017681 1
0.138789 39431.047347 -0.066313 -1.199223 0.063208 -1.003861 1
0.136114 39219.728253 -0.066313 -1.199223 0.063208 -1.003861 1
0.136114 39219.728253 -0.066313 -1.199223 0.063208 -1.003861 1
0.136114 39219.728253 -0.064182 -1.195800 0.063696 -0.990450 1
0.133610 38908.979559 -0.064182 -1.195800 0.063696 -0.990450 1
0.133610 38908.979559 -0.064182 -1.195800 0.063696 -0.990450 1
0.133610 38908.979559 -0.062039 -1.192219 0.066524 -0.977342 1
0.131350 38683.296433 -0.062039 -1.192219 0.066524 -0.977342 1
0.131350 38683.296433 -0.062039 -1.192219 0.066524 -0.977342 1
0.131350 38683.296433 -0.062039 -1.192219 0.066524 -0.977342 1
0.131350 38683.296433 -0.059936 -1.188489 0.066246 -0.964722 1
0.129275 38373.990384 -0.059936 -1.188489 0.066246 -0.964722 1
0.129275 38373.990384 -0.059936 -1.188489 0.066246 -0.964722 1
0.129275 38373.990384 -0.057833 -1.184619 0.068355 -0.952407 1
0.127435 38136.980541 -0.057833 -1.184619 0.068355 -0.952407 1
0.127435 38136.980541 -0.057833 -1.184619 0.068355 -0.952407 1
0.127435 38136.980541 -0.055780 -1.180620 0.067412 -0.940675 1
0.125770 37828.669214 -0.055780 -1.180620 0.067412 -0.940675 1
0.125770 37828.669214 -0.055780 -1.180620 0.067412 -0.940675 1
0.125770 37828.669214 -0.055780 -1.180620 0.067412 -0.940675 1
0.125770 37828.669214 -0.053736 -1.176500 0.068901 -0.929285 1
0.124318 37577.281913 -0.053736 -1.176500 0.068901 -0.929285 1
0.124318 37577.281913 -0.053736 -1.176500 0.068901 -0.929285 1
0.124318 37577.281913 -0.051750 -1.172272 0.067390 -0.918586 1
0.123025 37264.979265 -0.051750 -1.172272 0.067390 -0.918586 1
0.123025 37264.979265 -0.051750 -1.172272 0.067390 -0.918586 1
0.123025 37264.979265 -0.049781 -1.167944 0.068354 -0.908288 1
0.121919 36993.050406 -0.049781 -1.167944 0.068354 -0.908288 1
0.121919 36993.050406 -0.049781 -1.167944 0.068354 -0.908288 1
0.121919 36993.050406 -0.049781 -1.167944 0.068354 -0.908288 1
0.121919 36993.050406 -0.047877 -1.163532 0.066365 -0.898790 1
0.120949 36671.002192 -0.047877 -1.163532 0.066365 -0.898790 1
0.120949 36671.002192 -0.047877 -1.163532 0.066365 -0.898790 1
0.120949 36671.002192 -0.045996 -1.159044 0.066885 -0.889759 1
0.120138 36374.235841 -0.045996 -1.159044 0.066885 -0.889759 1
0.120138 36374.235841 -0.045996 -1.159044 0.066885 -0.889759 1
0.120138 36374.235841 -0.044184 -1.154496 0.064493 -0.881627 1
0.119442 36039.731273 -0.044184 -1.154496 0.064493 -0.881627 1
0.119442 36039.731273 -0.044184 -1.154496 0.064493 -0.881627 1
0.119442 36039.731273 -0.044184 -1.154496 0.064493 -0.881627 1
0.119442 36039.731273 -0.042400 -1.149898 0.064637 -0.874020 1
0.118880 35718.183159 -0.042400 -1.149898 0.064637 -0.874020 1
0.118880 35718.183159 -0.042400 -1.149898 0.064637 -0.874020 1
0.118880 35718.183159 -0.040691 -1.145267 0.061901 -0.867392 1
0.118411 35372.644433 -0.040691 -1.145267 0.061901 -0.867392 1
0.118411 35372.644433 -0.040691 -1.145267 0.061901 -0.867392 1
0.118411 35372.644433 -0.039012 -1.140612 0.061718 -0.861333 1
0.118052 35030.572597 -0.039012 -1.140612 0.061718 -0.861333 1
0.118052 35030.572597 -0.039012 -1.140612 0.061718 -0.861333 1
0.118052 35030.572597 -0.039012 -1.140612 0.061718 -0.861333 1
