Column1	Column2	Column3	Column4	Column5	Column6	Column7	Column8	Column9	Column10	Column11	Column12	Column13	Column14	Column15	Column16	Column17	Column18	Column19	Column20	Column21	Column22	Column23	Column24	Column25	Column26	Column27	Column28	Column29	Column30	Column31	Column32	Column33	Column34	Column35	Column36	Column37	Column38	Column39	Column40	Column41	Column42
0	-0.0207154552830518	-0.140500387304873	-0.317713265242143	-0.0704881483448823	0.135300731959469	0.38962763299239	0.199800898195623	-0.0928645555250894	0.0135252323003885	0.0997511886124001	-0.0411534344589454	0.0452462377101206	-0.0602638220568019	0.0397262645342653	0.0864981064528533	0.0831714732405899	-0.0647100971721838	-0.071974742321429	-0.173988919692979	0.126885963026455	0.0599291699593755	0.122904253015148	0.000514195454628276	-0.043308626432546	-0.245121299046324	0.16454819830526	-0.104462562831308	-0.65698038852882	-0.686813308646416	1.36729333620722	1.16217724197249	2.13327668110803	0.1478558739484	-0.249772144296729	0.294236321457967	0.518217029030446	-0.885145065050758	1.09464766989146	-2.60105082979758	0.442674903015892	0.190120341365224
0	-0.0194774719735302	-0.141160655411067	-0.317671042000122	-0.0721867875695822	0.135070656327511	0.389219084716154	0.2005944573734	-0.0923138567728584	0.0120701726070521	0.100555085051528	-0.0432630263466944	0.0444530824262234	-0.0638427456661626	0.0399579278246682	0.084674261998865	0.08387627887526	-0.0652040628624803	-0.0714108825242949	-0.174796302753894	0.126761782360423	0.0600317874009971	0.123428778564337	-0.000227796232973663	-0.0435371451889857	-0.246001639175869	0.163318252547399	-0.103292788427029	-0.654020126562516	-0.679532906201873	1.35868047170638	1.14706637677271	2.12514846963976	0.144970069396455	-0.245973817228567	0.291882264346571	0.513841166337975	-0.874295315514649	1.07812817722606	-2.59471714212886	0.432303373940018	0.182177060014409
0	-0.0182408747673941	-0.141806289812877	-0.317624243850867	-0.0738954337943916	0.134816982438464	0.388809239013595	0.201380244701073	-0.0917113091606834	0.0106005835594415	0.101352414896457	-0.0453348347249252	0.0436651059287406	-0.0674991262171446	0.0402378667441299	0.0827528915470498	0.0845734226670751	-0.065688694199441	-0.0708322458753471	-0.175606246966925	0.126634662310038	0.0601344927283986	0.12393252436494	-0.000954331759379891	-0.0437367436585884	-0.246867206338255	0.162102042437089	-0.102153930448544	-0.650909926227757	-0.672037752523295	1.34973491030932	1.13144067888739	2.11702760811627	0.141934722976214	-0.242190570614167	0.289345964608029	0.509217709559868	-0.862984192437245	1.06112418588738	-2.58832790732472	0.421696518855202	0.173921905205213
0	-0.0170143146375041	-0.14243065047807	-0.317573021889793	-0.0756039012286732	0.134538109533641	0.38840058364523	0.202150484862892	-0.0910519934068573	0.00912301436447644	0.102135417714518	-0.0473494570897549	0.0428886184239825	-0.0712254160203684	0.0405715225930662	0.0807293429758129	0.0852564022330137	-0.0661589540086268	-0.0702402472286973	-0.176412349561417	0.126504536724762	0.0602365676333652	0.124408580314424	-0.00165778703281964	-0.0439021307165843	-0.247708996497135	0.16091020128542	-0.101056529740079	-0.647652803416301	-0.66433996675527	1.34044654796334	1.11532725197644	2.108991022558	0.138752746067383	-0.238438788111957	0.286614471655951	0.5043390295962	-0.851211835475022	1.04368415180319	-2.58193168093412	0.410912019754069	0.165359442925282
0	-0.015805937409139	-0.143027782207654	-0.317517611874458	-0.0773023620135786	0.134232850099962	0.387995556553134	0.202897794018605	-0.0903312374860707	0.00764370713607186	0.102896716555566	-0.0492882531473676	0.0421296117142575	-0.0750152917169088	0.0409639268858636	0.078598977614428	0.0859190163115485	-0.0666101739740174	-0.0696361582959694	-0.177208183251184	0.126371230071141	0.0603372884873306	0.124850474090651	-0.00233108597274076	-0.0440284830267876	-0.2485182827283	0.159752694535661	-0.100010049116661	-0.644253735010361	-0.656451347561367	1.3308036311864	1.0987548326357	2.10111711182247	0.135428934153349	-0.234731633315846	0.283676297276347	0.49919824625239	-0.838979386975336	1.02585816088918	-2.57557909589987	0.400011518269923	0.156495154330382
0	-0.0146232208860237	-0.143592577291373	-0.317458338833133	-0.0789815092287645	0.133900505498265	0.387596507827697	0.20361534760705	-0.0895447539420206	0.00616850387066367	0.103629484466811	-0.0511337017410331	0.0413936419216107	-0.0788637832662621	0.0414195535222739	0.0763573334842366	0.0865554897671945	-0.0670381665703039	-0.0690210873526375	-0.177987387733983	0.126234453181721	0.0604359391873052	0.125252323006634	-0.00296786856321151	-0.0441115764762011	-0.249286782146086	0.15863860185517	-0.0990226316826076	-0.640719902730128	-0.64838344324075	1.32079327400912	1.08175408030481	2.0934845919855	0.131970167398351	-0.231078620015651	0.280521942422573	0.493789637337327	-0.826289662882937	1.00769784219206	-2.56932231478927	0.389060253546995	0.147335844075573
0	-0.0134728358805645	-0.144120906200417	-0.317395621135247	-0.0806327030344788	0.133540926192931	0.38720566250441	0.204297024701558	-0.0886887701804647	0.00470276276809692	0.104327587158396	-0.0528697392292887	0.0406857281931773	-0.0827673589465236	0.0419421799526896	0.0740002970289293	0.0871605832202988	-0.0674393195094503	-0.0683959675203465	-0.178743757860548	0.126093802637799	0.0605318256515322	0.125608967999499	-0.00356263413592694	-0.0441479029126928	-0.250006811359399	0.157575929083767	-0.098100898273466	-0.637060888943065	-0.640147663411798	1.31040206819971	1.06435791335712	2.08617130063667	0.128385564295132	-0.227485286967638	0.277144386422311	0.488109073522391	-0.813147888372311	0.989256348819862	-2.56321442170605	0.378126636714219	0.137890085044273
0	-0.0123605354897004	-0.144609710699442	-0.317329973703517	-0.0822480967288979	0.133154553234344	0.386825084631698	0.204937524882904	-0.087760147150555	0.0032512854904688	0.104985697806208	-0.054482070820575	0.0400102704600234	-0.0867239648425156	0.0425347622615949	0.0715242771662567	0.0877296838279967	-0.0678106691895366	-0.0677615539748939	-0.179471326850326	0.125948763971552	0.0606242918759711	0.125916085148681	-0.00411085469600722	-0.0441347679128717	-0.250671426357925	0.156571456293207	-0.097249791694227	-0.633288812509078	-0.631755424719703	1.29961677116886	1.04660186841077	2.0792529779089	0.124686576008123	-0.223952991402123	0.273539521820188	0.482154464316041	-0.799562474703228	0.970588393467617	-2.55730875624345	0.367281754217603	0.128168682057593
0	-0.0112910757036184	-0.14505705557845	-0.317262009953984	-0.0838207402777481	0.132742438513921	0.386456643063903	0.205532455417676	-0.0867564824559907	0.00181825692625834	0.10559938184169	-0.0559584467547082	0.0393709884253448	-0.0907330187843573	0.0431993286884828	0.0689263754549033	0.08825887464639	-0.068149950662615	-0.0671184299777985	-0.180164443221981	0.125798718739249	0.0607127373559197	0.126170271111226	-0.00460905451990016	-0.0440703659886618	-0.251274543377029	0.155630626584056	-0.0964724736981223	-0.629418395497823	-0.62321832247317	1.28842505520866	1.02852445866802	2.07280204118184	0.120887011077068	-0.220478831964735	0.26970652164895	0.475926199160858	-0.785545812808522	0.951750321854464	-2.55165819419183	0.356598793794253	0.118185136493052
0	-0.0102681690526625	-0.145462137228146	-0.317192442007414	-0.085344659724507	0.132306242312743	0.386101979491643	0.206078388072916	-0.0856761946362699	0.000407198867089169	0.106165151164279	-0.0572888959984059	0.0387708830514075	-0.0947953601228731	0.0439368955274524	0.0662045463956677	0.0887449810152839	-0.0684556227884284	-0.0664670211788136	-0.180817840423808	0.125642955377794	0.0607966355569325	0.126369100009341	-0.005054853847371	-0.0439538304641935	-0.251811038049333	0.154757478417508	-0.0957702786353271	-0.625466954244058	-0.614548319833526	1.27681630087176	1.01016750704502	2.06688637046457	0.117002982783836	-0.217055707832178	0.265648129052743	0.469427566925815	-0.771115057958238	0.932800204787177	-2.54631438233041	0.346152389051477	0.107956093779111
