Pseudo;SCIndex;PushName;angle;StepIndex;Impulse;MaxForce;PerturbationDuration;StepFrame;EscapeTtb;EscapeDtb;EscapeMoS;MinTtb;MoS_min;MinDtb;MaxSpeed;MinTtr;MaxTheta_trunk;MaxOmega_trunk;MaxLinMom_xf;MaxAngMom_yf;MaxAngMom_z;Max_KE;Max_lin_KE;Max_angle_KE;Final_CoM_x;Final_CoM_y
DEL0696A;0;PH0_1;0;2;30.75047663393116;78.07564939572906;0.875;382;0.12722687262329124;0.06946532154544686;-0.1028310756324711;0.12715173375932548;-0.1030369877537253;0.06953557148800352;0.5468708088528418;1.4467599348711744;0.1034363343413963;1.0381520552435421;65.0772938616563;5.65752915889934;-2.11388192309709;20.3949429560965;20.613132696100653;1.1146040923420086;-0.456892118857145;0.017930916261761
DEL0696A;0;PH0_2;0;2;32.67839293529959;72.1943124479578;0.8250000000000001;1125;0.14994220021872537;0.07901366862142264;-0.08711128052483899;0.14928981072795328;-0.0883946336765841;0.07950993635231629;0.5344456859389806;3.743536655163886;0.031470359900003186;-0.4137909258039283;59.669493324044;8.19036654030827;1.59751931088372;21.0595509115012;19.181141483810865;0.011340865799557238;-0.354811933048099;0.0118996065772549
DEL0696A;0;PM0_1;0;2;26.9220430465943;60.78820885779061;1.03;1410;0.09578840197152286;0.045692585748656145;-0.10483786205133047;0.09932452356817992;-0.1001445508276818;0.04599841407182766;0.46311235553274716;4.481218647027141;0.04074698246746335;-0.3437637418480296;58.046040618715;4.27082109445253;1.59909936561846;8.86714782986585;14.448147336915468;0.007023927879957322;-0.335891063740763;0.013153302552206
DEL0696A;0;PM0_2;0;2;27.343670641281662;71.539533430535;0.86;947;0.22266301139155406;0.08658341433331458;-0.03629565873750766;0.22886979790440995;-0.033511645857562625;0.08802382521328501;0.38460218875209196;2.303959773730499;0.04729807039788661;-0.6703634466402333;32.1954343005582;2.73274835002143;1.85354359778062;7.16690198729861;9.973521480785484;0.5911721006828522;-0.293159835091174;0.183575769234087
DEL0696A;0;PL0_1;0;2;13.83936278586614;44.182391811620214;0.85;274;0.25108557223914296;0.06530911082126857;-0.016704219788666277;0.25857177689174443;-0.01432072050917614;0.06503382109593465;0.25241702117459064;2.8648704215893557;0.05015195623056552;-0.5376047078244073;27.9944669088866;1.91581735312676;0.193143672582369;3.46884370842497;4.2901758212307906;0.023109793459355033;-0.088240207110557;0.0104227199035881
DEL0696A;0;PL0_2;0;2;24.811435092133884;65.2852883097244;0.845;742;0.6446967822855991;0.09904449797554819;0.05064196192478525;0.30062294940255585;-0.004450697166786131;0.07982654415890866;0.3321274907431169;3.147396020094111;0.08533740774910914;0.4828961787515899;21.1980418962595;3.00418106759374;2.17424023932541;14.5682936362457;7.0355013671651125;0.6587310998091596;-0.14191682930769;0.074919286195378
DER0594A;0;PH0_1;0;0;60.493380283549634;101.51288148620743;1.125;1634;0;0;1000.0;0.8854493011518942;0.08300006095740833;0.09833847847299246;0.15486893052233822;1.2224550735207163;0.15666756700171558;1.2290503869613008;11.6292013950008;3.7873983906234;-0.532390977852706;1.99046070861445;1.7579764701330172;0.6262771081526602;0.010444409386873;-0.00738156565358061
DER0594A;0;PH0_2;0;0;37.83210540804768;72.40032024490095;0.995;1428;0;0;1000.0;1.1223309681264537;0.12036400819302098;0.1478383202592728;0.153927054573423;2.4969606275620913;0.0878308634003538;0.6156420837500821;11.1210783980233;3.25194839632226;0.188791901706125;1.56109985284457;1.79293553996376;0.10096252741487959;0.00519991475060055;0.00102178495905492
DER0594A;0;PM0_1;0;0;24.018947124359673;48.231866353124055;0.925;1592;0;0;1000.0;1.035986731725548;0.09773375334369203;0.14101145749204463;0.13882464083883983;1.926469795786811;0.17308233596798192;0.766067747163296;10.3284169942775;2.9362953765797;-0.49624440971486;1.49382183862489;1.3565497181691355;0.14601342782036786;-0.000719007478234612;0.0141369774161864
DER0594A;0;PM0_2;0;0;32.6104231624749;70.38638158848413;0.9500000000000001;1502;0;0;1000.0;1.0521281272682153;0.08453644971139405;0.10891319998657525;0.12266046765880359;3.3817905161263386;0.046565152281633326;0.4592247306375514;8.96346053651785;1.74321468413705;0.103555532738137;0.746242013698876;1.123177635136625;0.010479525211485693;0.00329103209843051;0.00621245398978854
DER0594A;0;PL0_1;0;0;23.89385914565077;74.79767467280521;0.785;1415;0;0;1000.0;1.8789203120841997;0.12533614128372744;0.1258161291147331;0.10192019103056364;3.1829570942045016;0.04745878497996465;-0.486187038424345;7.36287007705119;1.76589417029174;0.238896507296063;0.58199343139144;0.7824169167075562;0.012815956578307171;-0.00255380352762158;0.00634616297928325
DER0594A;0;PL0_2;0;0;22.671840479856446;76.53383011113256;0.685;1443;0;0;1000.0;1.559156347802651;0.13978696509086064;0.14438299146627462;0.12228741968244138;2.0541024260159233;0.09627149728669712;0.7469868021625546;8.95893746714045;3.26976646323905;-0.127068488496152;1.31201595821134;1.1266626706649892;0.008122065497378868;0.00381891026867565;0.0113488934592972
CRR1297A;0;PH0_1;0;2;41.34775525902699;82.61650419098599;0.99;1291;0.3319810407073931;0.09131915351003114;0.005643556313178136;0.34131569786799987;0.008113575324806555;0.09276981311204019;0.2718006048110858;5.406995181634377;0.09622495207583279;0.2800698868722279;26.9176888585754;3.31891014633529;-0.999020304177887;3.0269093447661;4.7737812034052824;0.04195921127305639;-0.467395105548537;-0.161837060038197
CRR1297A;0;PH0_2;0;2;33.100709051905014;78.16961006172954;0.89;1392;0.34428269161329494;0.10760886095340969;0.01052733739444421;0.35349762108514216;0.01324356599650852;0.10913769765164229;0.3087367244979444;2.4953208317215747;0.1404226773876572;0.5927119863912589;24.203233885889;3.1771701361394;-0.432149269097793;3.64552562857556;6.109825585260317;0.050670585644717395;-0.479946708444084;-0.226640634693537
CRR1297A;0;PM0_1;0;2;35.98946358884547;83.02676102198589;0.9450000000000001;1142;0.27450866580861816;0.07935386357137349;-0.010330817890869391;0.28143960839919835;-0.008275980174048134;0.08085653667800231;0.28729622364778923;3.6802356103115246;0.14358843967385682;0.4023851864833408;20.7858998708079;4.02993281652548;-0.728408595568906;3.62314475406438;5.323477824185397;0.09991779218922538;-0.391289742889244;-0.183847952736024
CRR1297A;0;PM0_2;0;2;30.4675605109347;79.37995408027513;0.905;1046;0.49526289151379904;0.1086233166594259;0.040370140552947346;0.5068437521648468;0.042298420534918016;0.10957864185831344;0.21619807167451063;9.45685594408247;0.04455515151392474;-0.16279726160340102;19.8529868041737;1.92070513925209;-0.849612023497123;1.72311797427483;2.985510923530807;0.0029120061374852705;-0.297505735164522;-0.158716097430906
CRR1297A;0;PL0_1;0;0;14.666022341596259;50.45939591428337;0.7000000000000001;1483;0;0;1000.0;1.0809191916460883;0.09131410336758224;0.09404615410073411;0.12424449946211724;4.939431481070814;0.10133001048061116;0.29974583037664926;7.91743363874141;1.46526148555853;0.17486797165244;0.678575961675693;0.9855797341230884;0.046121323250524184;-0.00237669836233279;-0.00601179533623586
CRR1297A;0;PL0_2;0;0;18.431643384996008;63.29761085429233;0.67;1518;0;0;1000.0;0.864508275604987;0.08206519774048342;0.09084788077706227;0.15194695256740606;2.1538968866893327;0.15534675022090844;-0.679353582106841;9.60505745328179;1.77635701889018;0.352898849070938;1.01493540778684;1.471698192119684;0.09618271073156527;-0.00387367866081956;0.00342026445181964
PUC0783A;0;PH0_1;0;0;32.92016062375361;68.72550904416894;1.0050000000000001;1688;0;0;1000.0;0.3256638035680044;0.0033740949380550943;0.03905169354741255;0.27288794379667414;2.4644065156983648;0.15905950206024644;0.5832889547802006;25.7431387517247;14.9280361376256;0.906130943136799;13.0070140901939;3.5918390829120495;0.30110661711764014;-0.00585930512015054;0.01493696380832
PUC0783A;0;PH0_2;0;0;47.098595924068775;90.36821753347752;1.0050000000000001;1465;0;0;1000.0;0.27869700183284024;-0.005737391786239425;0.01575608343730924;0.2502681344424309;1.932650536348737;0.12694388390343522;-0.762140084215665;24.1219776656084;14.3278118855819;1.36043200804388;13.4206908328768;3.935354951013654;0.06534513227890859;0.00421617431832355;0.0343080995697314
PUC0783A;0;PM0_1;0;0;28.06368654197168;62.04699429759976;0.8300000000000001;1480;0;0;1000.0;0.9009984314786073;0.07637063562407667;0.08772229033474453;0.13808565044123175;6.651118222750702;0.07514200954019132;0.22708707026897132;13.6955560647908;2.48224045813593;-0.319483498010315;1.25847055166419;1.929704638299835;0.010942060202701297;0.0172299155591482;-0.000747189796413195
PUC0783A;0;PM0_2;0;0;30.350725859865456;57.33573919306145;1.035;1523;0;0;1000.0;0.49743954965412734;0.020470359442754216;0.03368084546098635;0.16121572712555285;9.929633263353084;0.062471278229091654;0.15245169585115237;14.9432656805243;4.94663689145275;-0.243654139684583;2.27574845306743;2.6139676485412435;0.014139397123100785;0.012009484275693;-0.00554394885083942
PUC0783A;0;PL0_1;0;0;17.567644795841694;70.05549016117588;0.65;1485;0;0;1000.0;1.0355856284529334;0.09699621522443345;0.09868077875599969;0.1416422706780315;8.104638392587706;0.06534609498870879;-0.18792149792966062;13.8893010910663;2.99970816449815;-0.374487870065082;2.659233155988;1.343253521296418;0.02965396271391663;0.00276634221111349;0.00376524033796244
PUC0783A;0;PL0_2;0;0;17.273497664108156;51.42814305977052;0.775;1361;0;0;1000.0;0.810809005562314;0.07491685271580151;0.09857345939103823;0.16268759747304665;5.655403373189809;0.056553005025189354;-0.2710078067833958;15.7448202905474;3.33797420409437;-0.209593954769258;1.71565081274005;2.6636366005391636;0.03651572859413244;0.010867888211771;0.00698627814720165
BAL0595A;0;PH0_1;0;2;37.9532265873603;79.55736320436704;0.8200000000000001;1222;0.27002640838531905;0.07342242069726608;-0.0069311162271559435;0.2729812100208324;-0.006160979104977792;0.07462920074198606;0.3199362230209709;2.1382769265416144;0.10578282191789837;0.7032754698523005;37.4427548963957;5.59378105287792;0.361316361448556;5.50205119601248;6.366040565101359;0.05615227650633966;-0.771284577972285;0.303088456647529
BAL0595A;0;PH0_2;0;2;42.47327295458236;107.8710007318757;0.79;985;0.2019393470406945;0.09950954293292684;-0.045676088720338646;0.20992232937746333;-0.041287633926142514;0.10231653995339918;0.4874018893408087;4.5489166720018295;0.04557257159708992;0.33736138508824937;53.51522710013361;4.94781301868056;1.03170525470552;8.9238567797466;14.411636816952797;0.012131462357004028;-0.822659365812443;0.343226036124185
BAL0595A;0;PM0_1;0;2;25.86273562078907;74.92956015307425;0.745;1155;0.29429271983000355;0.10564269918779187;-0.0006411985555061698;0.3002231506078576;0.0014867203612154703;0.10770369543273808;0.35874547054306744;4.138035986854313;0.06773148145259988;0.36778736489760655;22.8958074597728;2.35785280978552;0.879998675953609;4.72390587061177;7.8106280954189335;0.0935067184656539;-0.458388862663486;0.380106125745119
BAL0595A;0;PM0_2;0;2;27.998833141366564;94.15216421018013;0.72;1092;0.335224184447428;0.08646061049182246;0.009916141639836928;0.3411830481922887;0.01147379334302902;0.08815693376013978;0.2876794166248065;3.9659163004485056;0.0894967462370246;0.3827450310671533;21.2441161097266;3.57428931089163;0.381946153702538;3.29492695503113;4.948734817013704;0.05996477008577327;-0.388542607426028;0.354209479592653
BAL0595A;0;PL0_1;0;0;16.64873253312252;63.70320230797481;0.505;1286;0;0;1000.0;0.7597259720798417;0.09004808811565697;0.10216199052474705;0.2194737923162323;3.998231790833884;0.0679548309780907;0.37910312204711;12.9588653820578;1.8287841145221402;0.163965388645342;1.60539267855533;2.927635286971432;0.00044128400280857055;0.000796869443864701;-0.000375998395243826
BAL0595A;0;PL0_2;0;0;22.568769730403893;83.4562774801835;0.59;1249;0;0;1000.0;0.5498552613230095;0.05889970372686138;0.07176418757771445;0.2343758766789286;2.503386924906848;0.15458107929059264;0.5879917281525614;14.1015756294569;3.48941864332237;0.271032836396491;2.5798118110802;3.3352767840432387;0.012027581163181533;-0.00368117440571591;-0.0225057745556689
GEC0801A;0;PH0_1;0;2;28.97506198566459;69.8734123707829;1.025;1438;0.18242273085246727;0.05980403312369874;-0.03577409995237516;0.1879279007453217;-0.03391795927148622;0.06151563866886439;0.3273363796695088;2.5226637072175606;0.21239248883331702;0.5384799543732555;38.4304403906233;4.01891791364324;0.404164665025322;4.19291874782882;5.299083774742511;0.21321665226385647;-0.779672707561624;-0.119040120113574
GEC0801A;0;PH0_2;0;2;42.804124335462156;71.39830893466612;1.11;1304;0.24117172402675321;0.0658033123074711;-0.013998293839616477;0.2492434922207929;-0.011669518220995628;0.0672769225898967;0.26992449026632676;4.896300029698751;0.07918078982930013;0.30774756897440775;48.6457339655512;3.07814154304509;-0.944260646916612;2.28202695888147;3.6102043742091063;0.0077804469264167835;-1.12175356546444;-0.305635412767787
GEC0801A;0;PM0_1;0;2;28.773961125087546;49.61086946932865;1.06;1534;0.12036045701248707;0.030787092611331796;-0.04399580738678052;0.12603616242934645;-0.04245263449760873;0.032169640001853066;0.25524134805268106;2.1329862561113715;0.11612822039302464;-0.7234653492825975;22.682258997739098;2.13649050606046;-0.71451526381809;2.20832854840406;3.19109161214216;0.21334684374462856;-0.340373802253703;-0.227964281358034
GEC0801A;0;PM0_2;0;2;26.39749647378216;62.740292693388746;0.865;1246;0.16704531425208596;0.04476857574095751;-0.03360127475138226;0.17033706724675585;-0.03294668604300487;0.04596834273906931;0.28084031070648674;1.4607198826312586;0.11989706932341987;1.005886842223469;27.8279782197647;3.902328133143449;0.778718991112905;2.72151731538153;3.8789115106628205;0.3033531372147916;-0.518670743978234;0.0723665295021264
GEC0801A;0;PL0_1;0;0;16.428335657444023;55.906549465634264;0.63;1263;0;0;1000.0;0.9451085842248671;0.10001577806245542;0.14137372531476122;0.15341342898863825;6.446350920646962;0.05731502600184277;-0.23827349028719552;6.86199552149089;1.34455911569413;-0.23749691006164;0.781651788662413;1.133906039516958;0.023380467423706877;-0.0035518088664992;0.0277407578024118
GEC0801A;0;PL0_2;0;0;18.568931022700284;61.74703354714441;0.78;1566;0;0;1000.0;0.8484681293699227;0.08934190440406141;0.13491397096452593;0.1617216044437452;1.6487693102589072;0.171141709129151;0.8749851691763801;7.51321908352607;1.66102905415755;0.441275425138443;1.01926251434227;1.2686215933042475;0.28659103086444737;0.00733628014389542;0.00420136735557075
ZIK0485A;0;PH0_1;0;2;29.71064912928512;70.5847991098601;0.8;872;0.41696965245324014;0.13810771323744747;0.03583906752107897;0.44568035480356993;0.043046211430345184;0.14012267476916387;0.3144017304305949;2.339923151771537;0.08743829436443329;0.6366389242038958;75.0425520268655;6.45621322803416;0.854411824902038;4.68660147027911;7.248623377159191;0.05586823694711636;-0.404346006893325;0.0167794955821453
ZIK0485A;0;PH0_2;0;2;28.610082509402268;73.75364233421062;0.865;1112;0.35785169585708354;0.11487751977690408;0.015956907382733646;0.3674314625342278;0.01879184725746644;0.11419915952514177;0.3169657801225198;5.201021395906386;0.023051773869136514;-0.2983797116784696;48.0623156482662;4.31963635086727;-3.07107793420956;4.62227973844528;7.183162999290975;0.2867568528853435;-0.512209734949069;-0.049730132061561
ZIK0485A;0;PM0_1;0;0;29.80323003588012;72.68627585297897;0.87;1561;0;0;1000.0;0.3520782507841777;0.006524442493170577;0.03635660581978532;0.251017655618047;3.141179630728749;0.08165670443136697;0.47924670609148096;17.3033358762203;3.52846966878024;-1.07501965340851;3.10039433460892;4.512694359039746;0.01397332940759812;-0.000370040477505551;-0.00515626791878365
ZIK0485A;0;PM0_2;0;2;28.889921593890442;77.9303381225787;0.84;1050;0.38656306952955766;0.1041438823021482;0.020862585586437866;0.39064965109017186;0.022060882621379212;0.10571124194536938;0.2724334164388192;3.5760103230786817;0.09415346650716153;0.4262367249412292;21.640393300159996;4.43419213438782;-1.30637294303723;3.70661535863164;5.33261834650709;0.01789069290579567;-0.218229484775404;-0.150361491242341
ZIK0485A;0;PL0_2;0;0;17.4369822594417;59.619297167702925;0.67;1286;0;0;1000.0;0.39998883100345767;0.0161108034573067;0.03150525573750398;0.20978345606009804;2.151860571407248;0.12376432779904155;-0.691945165789555;14.9655702943542;2.85869578968849;-0.793228169054179;2.13300009706027;3.1704172587862374;0.19463512330552668;-0.0158050288778568;-0.00426034489612259
CHA0296A;0;PH0_1;0;0;42.76703917370519;89.54303777381463;0.9400000000000001;1430;0;0;1000.0;0.5541034470112721;0.03679987559266983;0.04841202874455354;0.19162945660544484;1.4549992128158422;0.09800531134166234;1.0453611172499675;16.6015831861926;8.20636343389162;-0.363839259173066;3.90585369319187;2.8809900080830255;0.0882069925844824;-0.00353560398731712;0.00789389649742256
CHA0296A;0;PH0_2;0;0;45.56487020764509;97.09516302385296;0.9;1410;0;0;1000.0;0.7770423249751471;0.07187043186010394;0.08065548288788035;0.18817651745976366;1.3205802513795561;0.0952683351407322;1.1616850865597061;16.6366531757342;6.01884030549515;-0.440558862240051;3.08752355950585;3.2111443576675405;0.17615177659732587;0.00595367295013771;-0.00467770654353883
CHA0296A;0;PM0_1;0;0;33.09182408668282;92.0874528084594;0.835;1531;0;0;1000.0;0.9334554179791734;0.08471188504689622;0.09783274825985824;0.1652308684203772;3.2377591813559863;0.07861882513849477;-0.4667486449997135;14.9856414871058;5.02043907026644;0.107610030509832;2.19937134666633;2.4810063956197603;0.001629279263802095;-0.006344899425758;0.0108872514341491
CHA0296A;0;PM0_2;0;0;44.03378968442685;94.98727141392398;1.06;1729;0;0;1000.0;0.9259822068503839;0.07680410269047261;0.09036924450592776;0.14378489516898985;3.767943365682856;0.07978046481267005;0.4085854535067039;13.1523553216567;4.83538353980213;0.128216559134781;1.77249005851961;1.7820116030919075;0.015263102227285484;-0.0192164136638142;-0.00325155957415146
CHA0296A;0;PL0_1;0;0;22.903773409024424;78.01204583863426;0.675;1223;0;0;1000.0;1.3703299883104387;0.1274681348520349;0.13228647793370754;0.12341649666972478;3.0396241534154913;0.0965806241225688;0.4919102271962558;11.1549283988537;2.58996362688523;0.298688305291693;0.923562796464537;1.3961302021266617;0.0060803064067974965;-0.0138362968114925;0.00436036127900308
CHA0296A;0;PL0_2;0;0;21.193327314645003;80.29968404640002;0.74;1558;0;0;1000.0;1.674981794506221;0.133018461358742;0.13683037700861336;0.09911418354744402;3.594911864448599;0.0987982821187421;-0.42041667353207995;9.06190972440922;2.92180150524663;0.263945806995972;0.797203590587824;0.8896899733217425;0.07699797292674125;-0.00969436080852937;0.00207241073772291
COA0696A;0;PH0_1;0;2;27.133527277073924;63.367640948360425;0.8200000000000001;1213;0.5181247902755614;0.14278479060862317;0.056819968814193704;0.52132408829008;0.05790870858783436;0.11538610427584563;0.2780171732949643;1.9403860439571803;0.2860474156470843;0.663317521044654;38.0867234472152;7.02591730226213;-0.521603775805964;5.04163233930889;4.948621859092123;0.2622707143250572;-0.335314305097048;-0.0745371509603948
COA0696A;0;PH0_2;0;2;32.55758131532727;82.68944763523332;0.81;911;0.475043466470863;0.1309704684469762;0.04468366390835411;0.48382369873586595;0.04686386560805771;0.1327100686376394;0.27429427079406016;3.2712150491491494;0.2052883430743573;0.4174314324201067;28.188258090364098;7.39386343621764;-0.854170019829851;5.2420914007155;4.865417276801527;0.11380880699667646;-0.467470624355327;-0.0688234241417877
COA0696A;0;PM0_2;0;2;22.358263047145186;73.03700709096648;0.67;1044;0.9251393234338698;0.1632879964848812;0.10812849512848192;0.9229072469098615;0.10841555231174087;0.12732117948530827;0.180361764086469;3.2648565708246586;0.1717170968556117;-0.4356624303016976;11.3097646855652;5.66179036545489;0.495705215734926;2.93959425074783;2.042792531767307;0.05901000761221584;0.0553975462931207;-0.0102289493137327
COA0696A;0;PL0_1;0;0;14.029754795112432;43.90927656860041;0.705;1199;0;0;1000.0;0.6209552601545518;0.07547067491939273;0.0900379816833132;0.24713012875889834;3.8226072141946807;0.2330977354237564;0.3595836254079887;15.8245369529823;3.9501659503865;-0.600043234101073;3.04503145638832;3.9338994402170235;0.025669836503541266;0.00486423639067213;0.00893786695063759
COA0696A;0;PL0_2;0;2;16.705538400551532;57.45770963290657;0.75;913;0.6779732326970175;0.1280769131507887;0.06904861762984439;0.6567023948431961;0.06788754886369758;0.12805438433392466;0.2001253194458712;5.520655941082948;0.1889941277424002;0.25183502186457707;12.9150154667575;5.16451316165226;-0.424087217794673;3.33681598589103;2.5431850758580374;0.0033536414178186734;0.0288251361878593;-0.00707062163132433
SOH0496A;0;PH0_1;0;2;36.12281787419092;87.96794348077938;0.835;1010;0.42330816254309184;0.1195050840478581;0.033009440841565;0.4322315861969203;0.0351520232254766;0.12073079798765969;0.2793197023149899;7.844538488056108;0.042620282080555676;-0.1966599854177766;51.7747804056375;4.37591540817129;-1.07894529700133;3.46881132243843;5.065768061273326;0.003166353805586718;-0.784960506269374;-0.031615648143506
SOH0496A;0;PH0_2;0;2;37.68953942208681;97.47974226533098;0.875;1091;0.27877115357825266;0.09503174012407474;-0.009586467962458878;0.28470481449707086;-0.007551601615278044;0.09689910594060051;0.3403493759379241;2.1272760478497514;0.06643632533390045;0.7228739767969571;41.5344969911344;5.23752008813808;1.10446474104773;5.52051832171549;7.504337126177289;0.01846129223076364;-0.749276880855471;0.220962242360878
SOH0496A;0;PM0_1;0;2;25.72778673827242;77.60820013277949;0.675;1044;0.28451810441185454;0.12206476014437638;-0.009536078962303435;0.2958645517849895;-0.004537120420728004;0.12336862713653471;0.4169767090793259;4.230379436753015;0.04811127368961694;0.3615342759236681;50.9813398006226;3.64662493840618;0.668413059732296;7.26477504616704;11.209217036720364;0.0005136769727731137;-0.350712014039366;0.0430458342844684
