q0 qdot0 tau0 q1 qdot1 tau1 q2 qdot2 tau2 q3 qdot3 tau3 q4 qdot4 tau4 q5 qdot5 tau5 q6 qdot6 tau6 q7 qdot7 tau7 q8 qdot8 tau8 q9 qdot9 tau9 q10 qdot10 tau10 q11 qdot11 tau11 
0 0 -0.241706 9.5205 8.54416 37.4189 0 0 0 0 0 0 -3.8395 0 -11.114 -4.58513 0 -24.3246 0 0 0 0.0785096 0 0.04675 -3.95943 0 -21.427 -0.147629 0 2.72548 0 0 0 4.02953 0 1.24376 
0 0 -0.241124 9.5205 8.54416 37.4171 0 0 0 0 0 0 -3.8395 0 -11.1187 -4.58513 0 -24.3334 0 0 0 0.0785096 0 0.04675 -3.95943 0 -21.4431 -0.147629 0 2.71413 0 0 0 4.02953 0 1.24376 
0 0 -0.241124 9.5205 8.54416 37.4171 0 0 0 0 0 0 -3.8395 0 -11.1187 -4.58513 0 -24.3334 0 0 0 0.0785096 0 0.04675 -3.95943 0 -21.4431 -0.147629 0 2.71413 0 0 0 4.02953 0 1.24376 
0 0 -0.241124 9.5205 8.54416 37.4171 0 0 0 0 0 0 -3.8395 0 -11.1187 -4.58513 0 -24.3334 0 0 0 0.0785096 0 0.04675 -3.95943 0 -21.4431 -0.147629 0 2.71413 0 0 0 4.02953 0 1.24376 
0 0 -0.199332 4.57857 8.26252 -49.8769 0 0 0 0 0 0 -4.95459 0 -29.673 -3.98081 0 -12.0186 0 0 0 -0.253902 0 -0.0591552 -4.28211 0 -28.366 0.18933 0 13.5086 0 0 0 4.36495 0 1.34508 
0 0 -0.200214 4.57857 8.26252 -49.8742 0 0 0 0 0 0 -4.95459 0 -29.6658 -3.98081 0 -12.0049 0 0 0 -0.253902 0 -0.0591552 -4.28211 0 -28.3413 0.18933 0 13.5262 0 0 0 4.36495 0 1.34508 
0 0 -0.200214 4.57857 8.26252 -49.8742 0 0 0 0 0 0 -4.95459 0 -29.6658 -3.98081 0 -12.0049 0 0 0 -0.253902 0 -0.0591552 -4.28211 0 -28.3413 0.18933 0 13.5262 0 0 0 4.36495 0 1.34508 
0 0 -0.356297 10.2289 8.70537 42.2091 0 0 0 0 0 0 -3.7841 0 -8.50178 -4.47242 0 -23.1118 0 0 0 0.0720604 0 0.0494131 -4.2333 0 -21.4663 -0.155721 0 0.915584 0 0 0 4.31408 0 1.32978 
0 0 -0.356236 10.2289 8.70537 42.2089 0 0 0 0 0 0 -3.7841 0 -8.50245 -4.47242 0 -23.1129 0 0 0 0.0720604 0 0.0494131 -4.2333 0 -21.4685 -0.155721 0 0.913993 0 0 0 4.31408 0 1.32978 
0 0 -0.356236 10.2289 8.70537 42.2089 0 0 0 0 0 0 -3.7841 0 -8.50245 -4.47242 0 -23.1129 0 0 0 0.0720604 0 0.0494131 -4.2333 0 -21.4685 -0.155721 0 0.913993 0 0 0 4.31408 0 1.32978 
0 0 -0.2793 5.08056 8.24943 -47.7019 0 0 0 0 0 0 -4.68845 0 -26.6817 -3.72333 0 -9.04964 0 0 0 -0.204686 0 -0.0392459 -4.52646 0 -29.0401 0.126315 0 12.6099 0 0 0 4.61941 0 1.42182 
0 0 -0.280546 5.08056 8.24943 -47.6979 0 0 0 0 0 0 -4.68845 0 -26.6713 -3.72333 0 -9.02992 0 0 0 -0.204686 0 -0.0392459 -4.52646 0 -29.0043 0.126315 0 12.6352 0 0 0 4.61941 0 1.42182 
0 0 -0.280546 5.08056 8.24943 -47.6979 0 0 0 0 0 0 -4.68845 0 -26.6713 -3.72333 0 -9.02992 0 0 0 -0.204686 0 -0.0392459 -4.52646 0 -29.0043 0.126315 0 12.6352 0 0 0 4.61941 0 1.42182 
0 0 -0.280546 5.08056 8.24943 -47.6979 0 0 0 0 0 0 -4.68845 0 -26.6713 -3.72333 0 -9.02992 0 0 0 -0.204686 0 -0.0392459 -4.52646 0 -29.0043 0.126315 0 12.6352 0 0 0 4.61941 0 1.42182 
0 0 -0.444449 10.5588 8.60819 44.1192 0 0 0 0 0 0 -3.40387 0 -5.69789 -4.19075 0 -20.8777 0 0 0 0.132916 0 0.0728369 -4.41776 0 -20.9632 -0.229889 0 0.739679 0 0 0 4.50613 0 1.38771 
0 0 -0.444686 10.5588 8.60819 44.1199 0 0 0 0 0 0 -3.40387 0 -5.6962 -4.19075 0 -20.8743 0 0 0 0.132916 0 0.0728369 -4.41776 0 -20.9572 -0.229889 0 0.743835 0 0 0 4.50613 0 1.38771 
0 0 -0.444686 10.5588 8.60819 44.1199 0 0 0 0 0 0 -3.40387 0 -5.6962 -4.19075 0 -20.8743 0 0 0 0.132916 0 0.0728369 -4.41776 0 -20.9572 -0.229889 0 0.743835 0 0 0 4.50613 0 1.38771 
0 0 -0.357921 5.29789 8.10991 -45.693 0 0 0 0 0 0 -4.26114 0 -23.974 -3.45593 0 -7.17524 0 0 0 -0.16665 0 -0.0240224 -4.65429 0 -28.1521 0.0781412 0 13.1498 0 0 0 4.75272 0 1.46197 
0 0 -0.359173 5.29789 8.10991 -45.6889 0 0 0 0 0 0 -4.26114 0 -23.9633 -3.45593 0 -7.15502 0 0 0 -0.16665 0 -0.0240224 -4.65429 0 -28.1153 0.0781412 0 13.1757 0 0 0 4.75272 0 1.46197 
0 0 -0.359173 5.29789 8.10991 -45.6889 0 0 0 0 0 0 -4.26114 0 -23.9633 -3.45593 0 -7.15502 0 0 0 -0.16665 0 -0.0240224 -4.65429 0 -28.1153 0.0781412 0 13.1757 0 0 0 4.75272 0 1.46197 
0 0 -0.506058 10.4355 8.40663 42.9449 0 0 0 0 0 0 -3.07004 0 -4.50124 -3.89602 0 -18.5948 0 0 0 0.113889 0 0.0690739 -4.51088 0 -20.2643 -0.217706 0 2.19366 0 0 0 4.60318 0 1.41696 
0 0 -0.506162 10.4355 8.40663 42.9452 0 0 0 0 0 0 -3.07004 0 -4.50063 -3.89602 0 -18.5935 0 0 0 0.113889 0 0.0690739 -4.51088 0 -20.262 -0.217706 0 2.19518 0 0 0 4.60318 0 1.41696 
0 0 -0.506162 10.4355 8.40663 42.9452 0 0 0 0 0 0 -3.07004 0 -4.50063 -3.89602 0 -18.5935 0 0 0 0.113889 0 0.0690739 -4.51088 0 -20.262 -0.217706 0 2.19518 0 0 0 4.60318 0 1.41696 
0 0 -0.506162 10.4355 8.40663 42.9452 0 0 0 0 0 0 -3.07004 0 -4.50063 -3.89602 0 -18.5935 0 0 0 0.113889 0 0.0690739 -4.51088 0 -20.262 -0.217706 0 2.19518 0 0 0 4.60318 0 1.41696 
0 0 -0.410546 5.14286 7.926 -45.4268 0 0 0 0 0 0 -3.98158 0 -22.7554 -3.23403 0 -6.15254 0 0 0 -0.219361 0 -0.0393973 -4.69224 0 -26.8345 0.127181 0 14.4034 0 0 0 4.79235 0 1.47389 
0 0 -0.411559 5.14286 7.926 -45.4234 0 0 0 0 0 0 -3.98158 0 -22.7465 -3.23403 0 -6.13589 0 0 0 -0.219361 0 -0.0393973 -4.69224 0 -26.8042 0.127181 0 14.4248 0 0 0 4.79235 0 1.47389 
0 0 -0.411559 5.14286 7.926 -45.4234 0 0 0 0 0 0 -3.98158 0 -22.7465 -3.23403 0 -6.13589 0 0 0 -0.219361 0 -0.0393973 -4.69224 0 -26.8042 0.127181 0 14.4248 0 0 0 4.79235 0 1.47389 
0 0 -0.530631 10.108 8.20413 41.2548 0 0 0 0 0 0 -2.88965 0 -4.15853 -3.67599 0 -17.1581 0 0 0 0.0287929 0 0.0428324 -4.52838 0 -19.592 -0.134141 0 3.58072 0 0 0 4.62142 0 1.42246 
0 0 -0.530458 10.108 8.20413 41.2542 0 0 0 0 0 0 -2.88965 0 -4.16025 -3.67599 0 -17.1612 0 0 0 0.0287929 0 0.0428324 -4.52838 0 -19.5978 -0.134141 0 3.5766 0 0 0 4.62142 0 1.42246 
0 0 -0.530458 10.108 8.20413 41.2542 0 0 0 0 0 0 -2.88965 0 -4.16025 -3.67599 0 -17.1612 0 0 0 0.0287929 0 0.0428324 -4.52838 0 -19.5978 -0.134141 0 3.5766 0 0 0 4.62142 0 1.42246 
0 0 -0.428502 4.89205 7.7587 -45.4519 0 0 0 0 0 0 -3.83939 0 -22.1949 -3.08179 0 -5.68167 0 0 0 -0.306693 0 -0.0667629 -4.67715 0 -25.8546 0.214288 0 15.2546 0 0 0 4.77662 0 1.46916 
0 0 -0.429291 4.89205 7.7587 -45.4492 0 0 0 0 0 0 -3.83939 0 -22.1878 -3.08179 0 -5.66847 0 0 0 -0.306693 0 -0.0667629 -4.67715 0 -25.8306 0.214288 0 15.2716 0 0 0 4.77662 0 1.46916 
0 0 -0.429291 4.89205 7.7587 -45.4492 0 0 0 0 0 0 -3.83939 0 -22.1878 -3.08179 0 -5.66847 0 0 0 -0.306693 0 -0.0667629 -4.67715 0 -25.8306 0.214288 0 15.2716 0 0 0 4.77662 0 1.46916 
0 0 -0.429291 4.89205 7.7587 -45.4492 0 0 0 0 0 0 -3.83939 0 -22.1878 -3.08179 0 -5.66847 0 0 0 -0.306693 0 -0.0667629 -4.67715 0 -25.8306 0.214288 0 15.2716 0 0 0 4.77662 0 1.46916 
0 0 -0.534474 9.89446 8.04828 41.0525 0 0 0 0 0 0 -2.77569 0 -3.73161 -3.54136 0 -16.4733 0 0 0 -0.051786 0 0.0175047 -4.50713 0 -19.1556 -0.0535314 0 4.18323 0 0 0 4.59922 0 1.41579 
0 0 -0.534118 9.89446 8.04828 41.0512 0 0 0 0 0 0 -2.77569 0 -3.73493 -3.54136 0 -16.4794 0 0 0 -0.051786 0 0.0175047 -4.50713 0 -19.1668 -0.0535314 0 4.17525 0 0 0 4.59922 0 1.41579 
0 0 -0.534118 9.89446 8.04828 41.0512 0 0 0 0 0 0 -2.77569 0 -3.73493 -3.54136 0 -16.4794 0 0 0 -0.051786 0 0.0175047 -4.50713 0 -19.1668 -0.0535314 0 4.17525 0 0 0 4.59922 0 1.41579 
0 0 -0.43208 4.78847 7.62485 -44.6415 0 0 0 0 0 0 -3.72916 0 -21.6178 -2.97464 0 -5.25003 0 0 0 -0.37181 0 -0.0872737 -4.65042 0 -25.4443 0.279566 0 15.5662 0 0 0 4.74874 0 1.46077 
0 0 -0.432765 4.78847 7.62485 -44.6391 0 0 0 0 0 0 -3.72916 0 -21.6116 -2.97464 0 -5.23839 0 0 0 -0.37181 0 -0.0872737 -4.65042 0 -25.4231 0.279566 0 15.5812 0 0 0 4.74874 0 1.46077 
0 0 -0.432765 4.78847 7.62485 -44.6391 0 0 0 0 0 0 -3.72916 0 -21.6116 -2.97464 0 -5.23839 0 0 0 -0.37181 0 -0.0872737 -4.65042 0 -25.4231 0.279566 0 15.5812 0 0 0 4.74874 0 1.46077 
0 0 -0.534219 9.87043 7.92249 42.0871 0 0 0 0 0 0 -2.6559 0 -3.05029 -3.4362 0 -15.8799 0 0 0 -0.0992146 0 0.00266897 -4.48649 0 -19.0322 -0.00630729 0 4.31551 0 0 0 4.57768 0 1.40932 
0 0 -0.533807 9.87043 7.92249 42.0856 0 0 0 0 0 0 -2.6559 0 -3.05414 -3.4362 0 -15.8871 0 0 0 -0.0992146 0 0.00266897 -4.48649 0 -19.0452 -0.00630729 0 4.30628 0 0 0 4.57768 0 1.40932 
0 0 -0.533807 9.87043 7.92249 42.0856 0 0 0 0 0 0 -2.6559 0 -3.05414 -3.4362 0 -15.8871 0 0 0 -0.0992146 0 0.00266897 -4.48649 0 -19.0452 -0.00630729 0 4.30628 0 0 0 4.57768 0 1.40932 
0 0 -0.533807 9.87043 7.92249 42.0856 0 0 0 0 0 0 -2.6559 0 -3.05414 -3.4362 0 -15.8871 0 0 0 -0.0992146 0 0.00266897 -4.48649 0 -19.0452 -0.00630729 0 4.30628 0 0 0 4.57768 0 1.40932 
0 0 -0.433283 4.81916 7.50058 -43.3477 0 0 0 0 0 0 -3.60358 0 -20.9175 -2.86454 0 -4.56786 0 0 0 -0.407006 0 -0.0982822 -4.63625 0 -25.3699 0.314609 0 15.6876 0 0 0 4.73395 0 1.45633 
0 0 -0.433949 4.81916 7.50058 -43.3453 0 0 0 0 0 0 -3.60358 0 -20.9114 -2.86454 0 -4.55642 0 0 0 -0.407006 0 -0.0982822 -4.63625 0 -25.3491 0.314609 0 15.7024 0 0 0 4.73395 0 1.45633 
0 0 -0.433949 4.81916 7.50058 -43.3453 0 0 0 0 0 0 -3.60358 0 -20.9114 -2.86454 0 -4.55642 0 0 0 -0.407006 0 -0.0982822 -4.63625 0 -25.3491 0.314609 0 15.7024 0 0 0 4.73395 0 1.45633 
0 0 -0.534039 9.91577 7.79257 43.2336 0 0 0 0 0 0 -2.52024 0 -2.28529 -3.31348 0 -15.0772 0 0 0 -0.124577 0 -0.00522425 -4.47927 0 -19.0247 0.0188219 0 4.40707 0 0 0 4.57012 0 1.40705 
0 0 -0.53362 9.91577 7.79257 43.2321 0 0 0 0 0 0 -2.52024 0 -2.28922 -3.31348 0 -15.0845 0 0 0 -0.124577 0 -0.00522425 -4.47927 0 -19.038 0.0188219 0 4.39764 0 0 0 4.57012 0 1.40705 
0 0 -0.53362 9.91577 7.79257 43.2321 0 0 0 0 0 0 -2.52024 0 -2.28922 -3.31348 0 -15.0845 0 0 0 -0.124577 0 -0.00522425 -4.47927 0 -19.038 0.0188219 0 4.39764 0 0 0 4.57012 0 1.40705 
0 0 -0.433878 4.85968 7.36331 -42.2263 0 0 0 0 0 0 -3.46446 0 -20.1677 -2.73263 0 -3.73229 0 0 0 -0.429077 0 -0.105247 -4.63087 0 -25.277 0.336773 0 15.8577 0 0 0 4.72833 0 1.45464 
0 0 -0.434535 4.85968 7.36331 -42.224 0 0 0 0 0 0 -3.46446 0 -20.1616 -2.73263 0 -3.72093 0 0 0 -0.429077 0 -0.105247 -4.63087 0 -25.2564 0.336773 0 15.8723 0 0 0 4.72833 0 1.45464 
0 0 -0.434535 4.85968 7.36331 -42.224 0 0 0 0 0 0 -3.46446 0 -20.1616 -2.73263 0 -3.72093 0 0 0 -0.429077 0 -0.105247 -4.63087 0 -25.2564 0.336773 0 15.8723 0 0 0 4.72833 0 1.45464 
0 0 -0.434535 4.85968 7.36331 -42.224 0 0 0 0 0 0 -3.46446 0 -20.1616 -2.73263 0 -3.72093 0 0 0 -0.429077 0 -0.105247 -4.63087 0 -25.2564 0.336773 0 15.8723 0 0 0 4.72833 0 1.45464 
0 0 -0.533368 9.92061 7.6438 43.9533 0 0 0 0 0 0 -2.37758 0 -1.52729 -3.17014 0 -14.1761 0 0 0 -0.146236 0 -0.0121671 -4.47384 0 -18.9142 0.040906 0 4.61371 0 0 0 4.56442 0 1.40535 
0 0 -0.532925 9.92061 7.6438 43.9517 0 0 0 0 0 0 -2.37758 0 -1.53147 -3.17014 0 -14.1838 0 0 0 -0.146236 0 -0.0121671 -4.47384 0 -18.9283 0.040906 0 4.60369 0 0 0 4.56442 0 1.40535 
0 0 -0.532925 9.92061 7.6438 43.9517 0 0 0 0 0 0 -2.37758 0 -1.53147 -3.17014 0 -14.1838 0 0 0 -0.146236 0 -0.0121671 -4.47384 0 -18.9283 0.040906 0 4.60369 0 0 0 4.56442 0 1.40535 
0 0 -0.433997 4.83952 7.20703 -41.4717 0 0 0 0 0 0 -3.32043 0 -19.4191 -2.58822 0 -2.90772 0 0 0 -0.45417 0 -0.11344 -4.61899 0 -25.0163 0.362825 0 16.1369 0 0 0 4.71591 0 1.45091 
0 0 -0.434614 4.83952 7.20703 -41.4695 0 0 0 0 0 0 -3.32043 0 -19.4133 -2.58822 0 -2.89699 0 0 0 -0.45417 0 -0.11344 -4.61899 0 -24.9968 0.362825 0 16.1508 0 0 0 4.71591 0 1.45091 
0 0 -0.434614 4.83952 7.20703 -41.4695 0 0 0 0 0 0 -3.32043 0 -19.4133 -2.58822 0 -2.89699 0 0 0 -0.45417 0 -0.11344 -4.61899 0 -24.9968 0.362825 0 16.1508 0 0 0 4.71591 0 1.45091 
0 0 -0.531807 9.85928 7.47596 44.328 0 0 0 0 0 0 -2.23158 0 -0.775663 -3.02022 0 -13.3134 0 0 0 -0.176368 0 -0.022131 -4.4559 0 -18.6511 0.0725717 0 4.93152 0 0 0 4.54564 0 1.39972 
0 0 -0.531301 9.85928 7.47596 44.3262 0 0 0 0 0 0 -2.23158 0 -0.780407 -3.02022 0 -13.3222 0 0 0 -0.176368 0 -0.022131 -4.4559 0 -18.6671 0.0725717 0 4.92015 0 0 0 4.54564 0 1.39972 
0 0 -0.531301 9.85928 7.47596 44.3262 0 0 0 0 0 0 -2.23158 0 -0.780407 -3.02022 0 -13.3222 0 0 0 -0.176368 0 -0.022131 -4.4559 0 -18.6671 0.0725717 0 4.92015 0 0 0 4.54564 0 1.39972 
0 0 -0.531301 9.85928 7.47596 44.3262 0 0 0 0 0 0 -2.23158 0 -0.780407 -3.02022 0 -13.3222 0 0 0 -0.176368 0 -0.022131 -4.4559 0 -18.6671 0.0725717 0 4.92015 0 0 0 4.54564 0 1.39972 
0 0 -0.434433 4.755 7.03111 -40.9856 0 0 0 0 0 0 -3.17439 0 -18.6963 -2.44051 0 -2.12602 0 0 0 -0.491841 0 -0.125969 -4.59077 0 -24.6294 0.40264 0 16.5214 0 0 0 4.68641 0 1.44206 
0 0 -0.434981 4.755 7.03111 -40.9836 0 0 0 0 0 0 -3.17439 0 -18.6912 -2.44051 0 -2.11645 0 0 0 -0.491841 0 -0.125969 -4.59077 0 -24.612 0.40264 0 16.5337 0 0 0 4.68641 0 1.44206 
0 0 -0.434981 4.755 7.03111 -40.9836 0 0 0 0 0 0 -3.17439 0 -18.6912 -2.44051 0 -2.11645 0 0 0 -0.491841 0 -0.125969 -4.59077 0 -24.612 0.40264 0 16.5337 0 0 0 4.68641 0 1.44206 
0 0 -0.529287 9.74449 7.28826 44.534 0 0 0 0 0 0 -2.08189 0 -0.0189441 -2.86892 0 -12.5023 0 0 0 -0.22126 0 -0.0371384 -4.41949 0 -18.2897 0.120252 0 5.33014 0 0 0 4.50755 0 1.38829 
0 0 -0.528694 9.74449 7.28826 44.5319 0 0 0 0 0 0 -2.08189 0 -0.0244526 -2.86892 0 -12.5125 0 0 0 -0.22126 0 -0.0371384 -4.41949 0 -18.3083 0.120252 0 5.31693 0 0 0 4.50755 0 1.38829 
0 0 -0.528694 9.74449 7.28826 44.5319 0 0 0 0 0 0 -2.08189 0 -0.0244526 -2.86892 0 -12.5125 0 0 0 -0.22126 0 -0.0371384 -4.41949 0 -18.3083 0.120252 0 5.31693 0 0 0 4.50755 0 1.38829 
0 0 -0.434839 4.61859 6.8328 -40.6759 0 0 0 0 0 0 -3.02551 0 -17.9989 -2.289 0 -1.35184 0 0 0 -0.546268 0 -0.144155 -4.54396 0 -24.1868 0.460431 0 16.9909 0 0 0 4.63746 0 1.42737 
0 0 -0.435304 4.61859 6.8328 -40.6742 0 0 0 0 0 0 -3.02551 0 -17.9945 -2.289 0 -1.34369 0 0 0 -0.546268 0 -0.144155 -4.54396 0 -24.172 0.460431 0 17.0014 0 0 0 4.63746 0 1.42737 
0 0 -0.435304 4.61859 6.8328 -40.6742 0 0 0 0 0 0 -3.02551 0 -17.9945 -2.289 0 -1.34369 0 0 0 -0.546268 0 -0.144155 -4.54396 0 -24.172 0.460431 0 17.0014 0 0 0 4.63746 0 1.42737 
0 0 -0.435304 4.61859 6.8328 -40.6742 0 0 0 0 0 0 -3.02551 0 -17.9945 -2.289 0 -1.34369 0 0 0 -0.546268 0 -0.144155 -4.54396 0 -24.172 0.460431 0 17.0014 0 0 0 4.63746 0 1.42737 
0 0 -0.524536 9.58381 7.07734 44.6113 0 0 0 0 0 0 -1.92731 0 0.747579 -2.71304 0 -11.7123 0 0 0 -0.283214 0 -0.0578835 -4.36444 0 -17.8801 0.186162 0 5.78833 0 0 0 4.44992 0 1.37101 
0 0 -0.523849 9.58381 7.07734 44.6088 0 0 0 0 0 0 -1.92731 0 0.741257 -2.71304 0 -11.7241 0 0 0 -0.283214 0 -0.0578835 -4.36444 0 -17.9015 0.186162 0 5.77317 0 0 0 4.44992 0 1.37101 
0 0 -0.523849 9.58381 7.07734 44.6088 0 0 0 0 0 0 -1.92731 0 0.741257 -2.71304 0 -11.7241 0 0 0 -0.283214 0 -0.0578835 -4.36444 0 -17.9015 0.186162 0 5.77317 0 0 0 4.44992 0 1.37101 
0 0 -0.432739 4.43528 6.61007 -40.5128 0 0 0 0 0 0 -2.87182 0 -17.3099 -2.13107 0 -0.581992 0 0 0 -0.618094 0 -0.168145 -4.47915 0 -23.7173 0.53667 0 17.5228 0 0 0 4.56966 0 1.40703 
0 0 -0.433121 4.43528 6.61007 -40.5115 0 0 0 0 0 0 -2.87182 0 -17.3063 -2.13107 0 -0.575278 0 0 0 -0.618094 0 -0.168145 -4.47915 0 -23.7051 0.53667 0 17.5315 0 0 0 4.56966 0 1.40703 
