0	0	1.0026248674304
9.71738282062873e-06	-3.98673336852173e-05	1.00263959176098
1.97269638420039e-05	-8.08180211184784e-05	1.00265465317654
2.99392465095139e-05	-0.000122795828051747	1.00267000533082
4.02503050906944e-05	-0.000165754478134161	1.00268559940019
5.05435883348948e-05	-0.000209658190792106	1.00270138395707
6.06923839274742e-05	-0.000254481736815082	1.00271730489075
7.05628370436528e-05	-0.000300209998991496	1.0027333054058
8.00173829198503e-05	-0.000346837045941739	1.00274932612426
8.89184308288105e-05	-0.000394364749349174	1.00276530531149
9.7132125788324e-05	-0.000442800996629966	1.00278117923857
0.000104532014592262	-0.000492157571303831	1.00279688268646
0.00011100245337281	-0.000542447790593648	1.002812349589
0.000116441613411622	-0.000593684002903716	1.00282751380438
0.000120763968326276	-0.000645875055937939	1.00284230999789
0.000123902176917268	-0.000699023848733993	1.00285667461257
0.000125808309580311	-0.000753125077631589	1.00287054689991
0.000126454400116272	-0.000808163277335905	1.00288386997913
0.000125832336982601	-0.000864111244295751	1.00289659189125
0.000123953136859756	-0.000920928911448904	1.00290866661358
0.000120845667525904	-0.000978562722048548	1.00292005500033
0.000116554905498667	-0.00103694552703293	1.00293072561678
0.000111139826222795	-0.00109599700650687	1.00294065543749
0.000104671030636272	-0.00115562459268925	1.00294983038246
9.72282120121903e-05	-0.00121572485032984	1.0029582456705
8.8897561759671e-05	-0.00127618525214435	1.00296590597478
7.97692031404562e-05	-0.0013368862720855	1.00297282537168
6.99347288606322e-05	-0.00139770370876369	1.00297902708138
5.94849032871103e-05	-0.00145851114534101	1.00298454300553
4.85075739187213e-05	-0.00151918245069693	1.00298941307398
3.70858207965341e-05	-0.00157959422938125	1.0029936844196
2.52963577844767e-05	-0.0016396281344071	1.0029974104054
1.32081868620126e-05	-0.00169917296674682	1.00300064953302
8.81496346138988e-07	-0.00175812649782225	1.00300346426492
-1.16332133583974e-05	-0.00181639696557345	1.00300591979425
-2.42957971705593e-05	-0.00187390421010913	1.00300808279678
-3.70769479298705e-05	-0.0019305804307076	1.00301002019762
-4.99585149684734e-05	-0.00198637056138551	1.00301179798331
-6.29336760009647e-05	-0.00204123227675224	1.00301348008564
-7.60069747274272e-05	-0.0020951356529304	1.00301512735906
-8.91942306422422e-05	-0.00214806251954525	1.00301679666835
-0.000102522321441256	-0.0022000055478868	1.00301854009774
-0.000116028832679582	-0.00225096712716044	1.00302040428713
-0.000129761564602981	-0.00230095808519171	1.00302242989601
-0.000143777882745999	-0.00234999631202282	1.00302465119118
-0.000158143897375673	-0.00239810534463192	1.00302709575034
-0.000172933457307733	-0.00244531296860029	1.0030297842707
-0.00018822694616083	-0.00249164988813699	1.00303273046995
-0.000204109873644276	-0.00253714850960063	1.00303594106579
-0.000220671260826144	-0.0025818418757747	1.00303941582068
-0.000238001826218692	-0.00262576277892268	1.00304314763976
-0.000256191988554866	-0.00266894307037091	1.00304712271242
-0.000275329711884709	-0.00271141317347023	1.00305132069126
-0.000295498228555902	-0.00275320179571525	1.00305571490655
-0.000316773685299809	-0.00279433582513944	1.00306027261837
-0.000339222766428726	-0.00283484038646553	1.00306495531319
-0.000362900355593387	-0.00287473902455382	1.00306971905523
-0.000387847303132238	-0.00291405397706757	1.00307451490528
-0.00041408836942125	-0.00295280649553509	1.00307928942061
-0.00044163041536005	-0.00299101717445438	1.00308398524798
-0.000470460909082204	-0.00302870625188756	1.0030885418182
-0.000500546812960856	-0.00306589385187972	1.00309289614485
-0.000531833907043699	-0.0031026001484652	1.00309698372173
-0.000564246594335183	-0.00313884544209642	1.00310073950528
-0.000597688220163262	-0.00317465015090423	1.00310409895881
-0.000632041922603355	-0.00321003473003212	1.00310699912782
-0.000667172014204187	-0.00324501954111134	1.0031093797097
-0.000702925877620997	-0.00327962469971321	1.00311118407856
-0.000739136340015767	-0.00331386993064375	1.00311236022693
-0.000775624473912329	-0.00334777445892964	1.00311286159123
-0.000812202756403035	-0.00338135695858555	1.00311264773673
-0.000848678504907774	-0.00341463557242994	1.00311168488907
-0.000884857496762148	-0.00344762800551512	1.0031099463131
-0.000920547672261574	-0.00348035168350147	1.00310741255285
-0.000955562816713718	-0.00351282395708119	1.00310407155827
-0.000989726116782386	-0.00354506232561291	1.00309991873373
-0.00102287348992691	-0.00357708464855044	1.00309495694734
-0.00105485659296733	-0.00360890931255475	1.00308919654079
-0.00108554542643646	-0.00364055532552077	1.00308265537376
-0.00111483046498884	-0.00367204231568685	1.00307535892769
-0.00114262426010603	-0.00370339042375489	1.00306734048058
-0.00116886247903913	-0.00373462008740832	1.00305864134909
-0.00119350436257459	-0.00376575172951854	1.00304931117842
-0.00121653260302645	-0.00379680537243543	1.00303940824615
-0.0012379526620474	-0.00382780020997631	1.00302899973378
-0.0012577915647658	-0.00385875417511938	1.00301816191213
-0.0012760962217977	-0.00388968354440833	1.00300698018325
-0.00129293134336028	-0.00392060261939942	1.00299554892314
-0.0013083770196336	-0.00395152352118644	1.00298397107653
-0.00132252604835426	-0.00398245612652715	1.00297235746581
-0.00133548109429005	-0.00401340816395546	1.0029608257913
-0.00134735176567258	-0.00404438547630781	1.00294949931673
-0.00135825169012893	-0.00407539244324329	1.00293850525255
-0.00136829566742436	-0.00410643254452037	1.00292797286778
-0.00137759696891759	-0.00413750903298282	1.00291803137795
-0.00138626484464455	-0.00416862567626941	1.00290880767094
-0.00139440228894028	-0.00419978751895822	1.00290042394393
-0.00140210410513997	-0.00423100161275491	1.00289299533122
-0.00140945529964442	-0.00426227766178311	1.00288662760566
-0.00141652982588925	-0.00429362853310089	1.00288141503456
-0.00142338968975175	-0.00432507058909493	1.0028774384651
-0.00143008441980164	-0.00435662380795698	1.0028747637047
