Column1	Column2	Column3	Column4	Column5	Column6	Column7	Column8	Column9	Column10	Column11	Column12	Column13	Column14	Column15	Column16	Column17	Column18	Column19	Column20	Column21	Column22	Column23	Column24	Column25	Column26	Column27	Column28	Column29	Column30	Column31	Column32	Column33	Column34	Column35	Column36	Column37	Column38	Column39	Column40	Column41	Column42
0	0,060291879	-0,016174457	-0,066387255	-0,04357876	0,035396932	0,057513257	0,19990055	0,010426212	0,063814147	0,099916556	-0,067031073	-0,00032002	-0,008416665	0,006519145	0,100522273	0,172796228	-0,005960908	0,015629323	-0,265037934	0,213115141	-0,054428277	0,179641817	0,049351009	-0,1261421	-0,227037327	0,176827491	-0,031225793	-1,452162996	-0,29142797	1,29964435	0,471630465	1,794961646	-0,125241496	0,065585993	0,871311567	0,198169743	-0,987826551	0,412411184	-1,920371259	-0,182046722	0,040846406
0	0,059454766	-0,016450852	-0,06543726	-0,042844977	0,036249099	0,056966159	0,200909494	0,009948936	0,063822959	0,101021386	-0,066775363	-0,00067727	-0,008460133	0,004559018	0,104871765	0,172806968	-0,005941522	0,01564295	-0,264997481	0,213048649	-0,053993443	0,179693674	0,049408257	-0,125906965	-0,227014527	0,176624338	-0,031010922	-1,4539472	-0,292653407	1,301187246	0,471869289	1,795320242	-0,125088905	0,065619145	0,878289659	0,199009151	-0,994210584	0,41292661	-1,921372334	-0,181376547	0,040416909
0	0,058619722	-0,016764846	-0,064504691	-0,042117822	0,037148266	0,056433829	0,201908136	0,009454181	0,063849611	0,102115121	-0,066516981	-0,001035588	-0,008509152	0,002571619	0,10925118	0,17282302	-0,005925157	0,01565451	-0,264957824	0,212979531	-0,053559499	0,179753056	0,04946191	-0,12567286	-0,226995498	0,176416092	-0,030800298	-1,455776393	-0,293871596	1,302749376	0,472111346	1,79568216	-0,124927611	0,065648979	0,885283692	0,199826375	-1,000605614	0,413432054	-1,922363345	-0,180705126	0,039999099
0	0,057793469	-0,017120264	-0,063599918	-0,041405149	0,038095273	0,055923293	0,202886475	0,008942885	0,063897473	0,103186842	-0,066257454	-0,001392984	-0,00856203	0,000567862	0,113631988	0,172845049	-0,005912356	0,015663372	-0,264919762	0,212907931	-0,053129948	0,179820353	0,049511088	-0,125441936	-0,226980669	0,176203259	-0,03059649	-1,457643201	-0,295070926	1,304321505	0,472354932	1,796044861	-0,124758084	0,065674975	0,892238413	0,200610582	-1,006961055	0,413921971	-1,923334856	-0,18003716	0,039597577
0	0,056982838	-0,017520675	-0,062732767	-0,040715115	0,03909067	0,055441162	0,203834993	0,008415971	0,063970005	0,104226157	-0,065998141	-0,001747795	-0,008616583	-0,001441259	0,117985774	0,172873633	-0,005903636	0,015668967	-0,264884063	0,212833979	-0,052708235	0,179895821	0,049554955	-0,125216299	-0,226970358	0,175986332	-0,030402037	-1,459540666	-0,296240195	1,305894982	0,472598335	1,796405787	-0,12458096	0,065696695	0,89910094	0,201351323	-1,013228612	0,414391017	-1,924277597	-0,179377285	0,039216796
0	0,056194681	-0,017969289	-0,061912295	-0,040056089	0,040134645	0,054993463	0,204744867	0,007874346	0,064070699	0,105223428	-0,065740191	-0,002098734	-0,008670122	-0,0034448	0,122284617	0,172909245	-0,005899483	0,015670805	-0,264851449	0,212757783	-0,052297683	0,179979559	0,049592739	-0,124997975	-0,226964752	0,175765795	-0,030219399	-1,461462378	-0,29736885	1,307461928	0,472839852	1,796762393	-0,124397056	0,065713795	0,90582186	0,202038764	-1,019363287	0,414834167	-1,92518264	-0,178730008	0,038860977
0	0,055435775	-0,018468854	-0,061146593	-0,039436536	0,041226948	0,054585496	0,20560815	0,0073189	0,064203008	0,106169981	-0,065484515	-0,002444939	-0,008719453	-0,005431984	0,12650145	0,172952234	-0,005900334	0,015668493	-0,264822581	0,212679436	-0,051901445	0,1800715	0,049623746	-0,124788878	-0,226963899	0,175542113	-0,030050911	-1,463402567	-0,298447181	1,309015389	0,473077818	1,797112163	-0,124207381	0,065726043	0,912356148	0,202663888	-1,025324227	0,415246808	-1,926041561	-0,178099636	0,038534017
0	0,054712719	-0,019021555	-0,060442628	-0,038864888	0,04236683	0,054221716	0,206417926	0,00675051	0,064370278	0,107058259	-0,065231778	-0,002785984	-0,008760886	-0,007392315	0,130610381	0,173002811	-0,00590657	0,015661739	-0,264798048	0,212599009	-0,051522451	0,180171393	0,049647378	-0,124590781	-0,226967692	0,175315736	-0,029898734	-1,465356149	-0,299466492	1,310549439	0,473310611	1,79745264	-0,124013153	0,065733329	0,918663897	0,203218679	-1,03107539	0,415624836	-1,926846607	-0,177490209	0,038239408
0	0,054031828	-0,019628936	-0,05980612	-0,038349414	0,043552977	0,053905648	0,207168422	0,006170056	0,064575666	0,107881955	-0,064982391	-0,00312189	-0,008790267	-0,009315676	0,13458699	0,173061046	-0,005918505	0,015650365	-0,26477836	0,212516562	-0,051163374	0,180278803	0,049663146	-0,124405296	-0,226975872	0,175087092	-0,029764818	-1,467318728	-0,300419225	1,312059239	0,473536669	1,797781438	-0,123815798	0,065735671	0,924710837	0,20369627	-1,036586005	0,415964727	-1,927590836	-0,17690545	0,037980161
0	0,053399021	-0,020291823	-0,059241461	-0,037898069	0,044783469	0,053639831	0,207855082	0,005578435	0,064822054	0,10863609	-0,064736525	-0,003453104	-0,008803017	-0,011192421	0,138408576	0,173126865	-0,005936375	0,015634298	-0,264763947	0,212432142	-0,050826585	0,180393113	0,049670681	-0,124233856	-0,226988024	0,174856586	-0,029650862	-1,469286561	-0,301299056	1,313541045	0,473754496	1,798096254	-0,123616961	0,06573322	0,930468645	0,204091066	-1,04183085	0,416263603	-1,928268257	-0,176348705	0,037758728
0	0,052819718	-0,021010272	-0,058751675	-0,037518347	0,046055747	0,053425789	0,208474612	0,004976576	0,065111973	0,109317057	-0,064494129	-0,003780468	-0,008794188	-0,013013457	0,142054366	0,17320005	-0,00596033	0,015613574	-0,26475516	0,212345793	-0,050514135	0,180513528	0,049669747	-0,124077708	-0,227003584	0,174624599	-0,029558278	-1,471256484	-0,302100948	1,314992178	0,473962664	1,798394876	-0,123418501	0,065726265	0,935915058	0,204398826	-1,046790332	0,416519272	-1,928873946	-0,175822904	0,037576946
0	0,052298727	-0,021783528	-0,058338415	-0,037217128	0,047366596	0,053264032	0,209024976	0,004365462	0,065447516	0,109922621	-0,064254964	-0,004105166	-0,008758537	-0,014770312	0,145505687	0,17328025	-0,005990433	0,01558832	-0,264752277	0,212257562	-0,050227727	0,180639091	0,049660241	-0,123937902	-0,22702185	0,174391483	-0,029488164	-1,473225817	-0,302821164	1,316410952	0,474159815	1,798675188	-0,123222488	0,065715222	0,941033797	0,204616714	-1,051450399	0,416730259	-1,929404142	-0,175330521	0,037435982
0	0,051840147	-0,022610013	-0,058001996	-0,037000526	0,048712144	0,053154089	0,209505371	0,003746143	0,065830265	0,11045189	-0,064018638	-0,004428662	-0,008690606	-0,016455193	0,148746078	0,173366996	-0,006026647	0,015558747	-0,264755511	0,212167506	-0,049968707	0,180768705	0,049642201	-0,123815301	-0,227041998	0,174157561	-0,029441284	-1,475192245	-0,303457256	1,317796577	0,474344662	1,798935174	-0,123031192	0,065700634	0,945814334	0,204743326	-1,055802294	0,416895818	-1,92985633	-0,174873547	0,037336298
0	0,051447274	-0,023487323	-0,057741466	-0,03687375	0,050087884	0,053094555	0,209916169	0,003119759	0,066261218	0,110905252	-0,063784652	-0,004752627	-0,008584821	-0,018061036	0,151761376	0,173459715	-0,006068839	0,015525129	-0,264765021	0,2120757	-0,04973806	0,180901158	0,049615803	-0,123710577	-0,227063103	0,173923123	-0,029418044	-1,477153689	-0,30400802	1,319149029	0,474515982	1,799172908	-0,122847062	0,065683158	0,950251521	0,204778671	-1,059842189	0,417015926	-1,930229298	-0,17445347	0,037277621
0	0,051122524	-0,02441225	-0,057554695	-0,036840966	0,051488707	0,053083166	0,210258832	0,002487548	0,066740732	0,111284279	-0,063552444	-0,005078854	-0,008435591	-0,01958154	0,154539752	0,173557755	-0,006116777	0,015487791	-0,264780921	0,211982243	-0,049536404	0,181035151	0,049581358	-0,123624228	-0,227084159	0,173688423	-0,029418488	-1,479108175	-0,304473431	1,32046891	0,474672616	1,799386565	-0,122672708	0,065663548	0,954345109	0,204724138	-1,063570709	0,417091264	-1,930523167	-0,174071267	0,037258942
0	0,050867369	-0,025380824	-0,057438493	-0,036905186	0,052908952	0,053116885	0,210535812	0,001850859	0,067268469	0,11159162	-0,063321439	-0,005409174	-0,008237423	-0,021011196	0,157071705	0,173660408	-0,006170134	0,015447083	-0,264803293	0,211887264	-0,049364008	0,18116934	0,049539303	-0,123556582	-0,227104109	0,173453682	-0,029442288	-1,481053706	-0,304854549	1,321757294	0,474813468	1,799574412	-0,122510866	0,065642641	0,958099189	0,204582425	-1,066992388	0,417123185	-1,930739405	-0,173727398	0,037278515
0	0,05068229	-0,026388364	-0,05738875	-0,037068169	0,054342476	0,05319201	0,210750432	0,001211157	0,067843363	0,111830872	-0,063091091	-0,005745374	-0,007985033	-0,022345298	0,159350029	0,173766935	-0,006228492	0,015403365	-0,264832193	0,211790926	-0,049220796	0,181302366	0,049490196	-0,123507821	-0,227121869	0,173219082	-0,029488748	-1,482988144	-0,305153419	1,323015568	0,474937503	1,799734809	-0,122364367	0,065621337	0,961521588	0,204357456	-1,070115075	0,417113665	-1,930880809	-0,173421815	0,037333889
0	0,050566754	-0,027429555	-0,057400576	-0,037330346	0,055782725	0,053304278	0,210906754	0,000570024	0,068463596	0,112006434	-0,062860929	-0,00608911	-0,007673463	-0,023579951	0,161369741	0,173876595	-0,006291349	0,015356989	-0,264867664	0,211693429	-0,049106369	0,181432899	0,049434698	-0,123477985	-0,227136361	0,172984766	-0,029556813	-1,484909111	-0,305372959	1,324245279	0,475043751	1,799866221	-0,122236091	0,065600578	0,964623233	0,204054272	-1,072949321	0,417065246	-1,930951465	-0,173153984	0,037421942
0	0,050519214	-0,028498524	-0,057468459	-0,037690781	0,057222822	0,053448991	0,211009447	-7,08E-05	0,069126594	0,112123361	-0,062630587	-0,00644184	-0,007298192	-0,024712064	0,163127984	0,173988669	-0,006358126	0,015308287	-0,264909735	0,211595008	-0,049020026	0,181559677	0,049373561	-0,123466995	-0,227146536	0,172750842	-0,029645081	-1,4868139	-0,305516834	1,325447983	0,475131309	1,799967219	-0,122128923	0,065581323	0,967417523	0,203678902	-1,075507769	0,416980974	-1,930956683	-0,1729229	0,037538944
0	0,050537128	-0,029588935	-0,057586422	-0,038147152	0,058655658	0,053621128	0,211063644	-0,000709635	0,069829032	0,112187214	-0,062399836	-0,006804752	-0,006855249	-0,025739333	0,164623902	0,174102484	-0,006428185	0,015257552	-0,264958426	0,211495932	-0,048960789	0,181681541	0,049307608	-0,123474664	-0,227151407	0,172517383	-0,029751828	-1,488699423	-0,305589338	1,326625106	0,475199355	1,800036494	-0,1220457	0,065564529	0,969919721	0,203238229	-1,077804565	0,41686432	-1,930902906	-0,172727129	0,037680629
0	0,050617004	-0,030694089	-0,057748175	-0,038695765	0,060073989	0,053815472	0,211074805	-0,001344454	0,070566869	0,112203908	-0,062168605	-0,007178719	-0,006341306	-0,026660212	0,1658585	0,174217439	-0,006500834	0,015205035	-0,265013744	0,2113965	-0,04892743	0,181797472	0,04923772	-0,12350071	-0,227150068	0,17228443	-0,029875032	-1,490562169	-0,30559527	1,327777825	0,475247157	1,800072882	-0,121989154	0,065551126	0,972146387	0,202739841	-1,079854817	0,416719105	-1,930797594	-0,17256484	0,037842281
0	0,050754471	-0,031807022	-0,05794726	-0,039331605	0,061470527	0,054026722	0,211048587	-0,001973312	0,071335384	0,112179567	-0,061936989	-0,007564256	-0,005753775	-0,027473879	0,166834486	0,17433302	-0,006575345	0,015150935	-0,265075681	0,211297033	-0,048918501	0,181906622	0,04916481	-0,123544767	-0,22714172	0,172051995	-0,03001241	-1,492398198	-0,305539814	1,328906958	0,475274093	1,800075383	-0,121961852	0,065541994	0,974114868	0,202191873	-1,081674102	0,416549414	-1,930649087	-0,172433855	0,038018842
0	0,050944371	-0,032920612	-0,058177191	-0,040048412	0,062838041	0,054249604	0,210990712	-0,00259416	0,072129238	0,112120389	-0,061705251	-0,007961497	-0,005090879	-0,02818019	0,167556101	0,174448818	-0,006650969	0,015095398	-0,2651442	0,211197863	-0,048932364	0,182008343	0,049089808	-0,123606393	-0,227125685	0,171820071	-0,030161453	-1,494203146	-0,305428432	1,330012879	0,475279667	1,800043194	-0,121966138	0,065537943	0,975842844	0,201602851	-1,083278045	0,416359511	-1,930466445	-0,172331698	0,038205013
0	0,051180861	-0,034027681	-0,058431575	-0,040838787	0,064169441	0,054478973	0,210906853	-0,0032049	0,07294255	0,112032517	-0,06147382	-0,008370185	-0,004351715	-0,028779626	0,168028938	0,174564539	-0,006726949	0,015038521	-0,26521923	0,211099329	-0,048967218	0,182102201	0,049013639	-0,123685076	-0,227101426	0,171588632	-0,030319476	-1,495972264	-0,30526676	1,33109545	0,475263539	1,799975743	-0,122004072	0,065539697	0,977347958	0,200981533	-1,084681965	0,416153757	-1,930259275	-0,172255646	0,038395383
0	0,051457547	-0,035121098	-0,058704227	-0,041694329	0,065457872	0,054709908	0,210802528	-0,003803408	0,073768984	0,111921927	-0,061243267	-0,008789679	-0,0035363	-0,029273232	0,168259767	0,174680011	-0,00680254	0,014980352	-0,265300648	0,211001758	-0,049021135	0,182187996	0,048937207	-0,123780242	-0,227068547	0,171357645	-0,030483664	-1,497700465	-0,305060515	1,332153976	0,475225543	1,799872725	-0,122077366	0,065547872	0,978647501	0,200336752	-1,085900604	0,415936523	-1,930037538	-0,172202788	0,03858455
0	0,051767615	-0,036193874	-0,058989255	-0,042605789	0,066696788	0,054937789	0,21068301	-0,004387556	0,074601846	0,111794326	-0,061014292	-0,009218969	-0,002645599	-0,029662554	0,168256346	0,174795186	-0,006877016	0,014920894	-0,265388266	0,21090546	-0,049092084	0,182265767	0,048861379	-0,12389125	-0,227026805	0,171127078	-0,030651122	-1,499382398	-0,304815418	1,333187177	0,475165719	1,799734144	-0,122187333	0,065562964	0,979758188	0,19967726	-1,086947918	0,415712108	-1,929811345	-0,172170082	0,038767246
0	0,052103982	-0,037239253	-0,059281143	-0,043563241	0,06788003	0,055158372	0,210553243	-0,004955233	0,075434196	0,111655071	-0,060787688	-0,009656704	-0,001681533	-0,029949571	0,168027249	0,174910139	-0,006949689	0,014860123	-0,265481816	0,210810711	-0,049177959	0,182335788	0,048786967	-0,124017395	-0,226976107	0,170896904	-0,030818933	-1,501012522	-0,304537122	1,334193182	0,47508434	1,799560346	-0,122334836	0,065585337	0,980695986	0,199011592	-1,087836954	0,415484663	-1,929590751	-0,172154411	0,038938464
0	0,052459447	-0,038250802	-0,059574808	-0,044556278	0,069001895	0,055367839	0,210417781	-0,005504368	0,076258962	0,111509096	-0,060564314	-0,010101234	-0,000646969	-0,030136625	0,16758169	0,175025057	-0,00701992	0,014797986	-0,265580938	0,210717746	-0,049276608	0,182398567	0,048714718	-0,124157906	-0,226916504	0,170667113	-0,030984214	-1,502585198	-0,304231156	1,335169544	0,474981933	1,79935206	-0,122520238	0,065615214	0,981476016	0,198347925	-1,088579784	0,415258119	-1,929385547	-0,172152642	0,039093577
0	0,052826835	-0,039222484	-0,059865649	-0,045574195	0,070057196	0,05556285	0,210280739	-0,006032949	0,077069063	0,111360861	-0,060345058	-0,010550653	0,000454302	-0,030226357	0,166929356	0,175140234	-0,007087128	0,014734419	-0,265685162	0,210626746	-0,049385856	0,18245483	0,048645304	-0,124311942	-0,226848181	0,170437716	-0,03114417	-1,504094783	-0,303902886	1,336113267	0,474859304	1,799110418	-0,122743374	0,06565267	0,982112503	0,197693963	-1,089187496	0,415036126	-1,929205048	-0,172161675	0,039228449
0	0,053199149	-0,040148737	-0,060149569	-0,046606196	0,07104132	0,055740572	0,210145754	-0,006539049	0,077857529	0,111214313	-0,060130805	-0,011002845	0,001617609	-0,030221637	0,166080264	0,175256055	-0,007150796	0,014669357	-0,2657939	0,210537831	-0,049503527	0,1825055	0,048579314	-0,124478584	-0,226771449	0,170208755	-0,031296147	-1,505535726	-0,303557472	1,337020859	0,474717558	1,798836983	-0,12300352	0,065697628	0,982618776	0,197056824	-1,089670241	0,414821989	-1,929057903	-0,1721785	0,039339533
0	0,053569702	-0,041024538	-0,060422999	-0,047641581	0,071950277	0,055898697	0,210015962	-0,007020843	0,078617625	0,111072862	-0,059922403	-0,011455544	0,002837462	-0,030125512	0,165044612	0,175372979	-0,007210481	0,014602741	-0,265906437	0,210451051	-0,04962746	0,182551674	0,048517253	-0,124656839	-0,226686724	0,169980302	-0,031437686	-1,506902659	-0,303199853	1,337888388	0,474558108	1,798533754	-0,123299385	0,06574986	0,983007307	0,196442958	-1,090037313	0,414618627	-1,928951909	-0,172200239	0,039423958
0	0,053932243	-0,041845457	-0,060682897	-0,048669933	0,072780749	0,056035456	0,209893992	-0,007476631	0,079342968	0,110939372	-0,059720634	-0,01190638	0,004107616	-0,029941148	0,163832661	0,175491521	-0,007265818	0,014534532	-0,266021925	0,210366382	-0,049755535	0,182594595	0,048459534	-0,124845626	-0,226594512	0,169752468	-0,031566568	-1,508190489	-0,302834728	1,338711564	0,47438268	1,798203163	-0,123629105	0,065808988	0,983289771	0,195858065	-1,090297259	0,414428537	-1,928893847	-0,172224194	0,039479591
0	0,054281061	-0,042607717	-0,060926743	-0,049681288	0,073530129	0,056149612	0,209781966	-0,00790486	0,080027641	0,110816164	-0,059526192	-0,012352927	0,005421158	-0,02967179	0,162454625	0,175612234	-0,007316516	0,01446472	-0,266139379	0,210283725	-0,049885681	0,182635618	0,048406486	-0,125043778	-0,22649539	0,169525401	-0,031680857	-1,50939448	-0,302466547	1,33948582	0,474193315	1,797848065	-0,123990258	0,06587449	0,983477134	0,195307047	-1,090458013	0,414253762	-1,92888935	-0,172247878	0,039505091
0	0,05461108	-0,043308236	-0,061152527	-0,050666287	0,074196562	0,056240453	0,209681511	-0,00830414	0,080666293	0,110705028	-0,059339662	-0,012792755	0,006770596	-0,029320725	0,160920584	0,175735687	-0,007362367	0,014393333	-0,266257682	0,210202903	-0,050015892	0,182676177	0,048358353	-0,125250038	-0,226389983	0,169299285	-0,031778931	-1,510510327	-0,302099516	1,340206415	0,47399235	1,797471696	-0,124379894	0,065945703	0,983579741	0,194793971	-1,09052703	0,414095882	-1,92894279	-0,172269051	0,039499926
0	0,054917924	-0,043944662	-0,061358726	-0,05161631	0,074778977	0,056307769	0,209593781	-0,008673268	0,081254237	0,11060725	-0,059161514	-0,013223466	0,008147958	-0,028891264	0,159240408	0,175862445	-0,007403235	0,014320442	-0,266375586	0,210123662	-0,050144241	0,182717752	0,048315299	-0,125463058	-0,226278947	0,169074339	-0,031859511	-1,511534219	-0,301737596	1,340868532	0,473782401	1,797077642	-0,124794565	0,066021838	0,983607419	0,19432205	-1,090511426	0,413956005	-1,929057202	-0,172285746	0,039464383
