q torque X Z vX vZ pasEffectue 
0.020000 5.120000 -0.000087 -0.003737 -0.005330 -0.052090 0
0.020000 5.120000 -0.000087 -0.003737 -0.005330 -0.052090 0
0.025910 2934.925272 -0.000087 -0.003737 -0.005383 -0.052578 0
0.025910 2934.925272 -0.000087 -0.003737 -0.005383 -0.052578 0
0.025910 2934.925272 -0.000087 -0.003737 -0.005383 -0.052578 0
0.025910 2934.925272 -0.000087 -0.003737 -0.005383 -0.052578 0
0.025910 2934.925272 -0.000087 -0.003737 -0.005383 -0.052578 0
0.020000 5.120000 -0.000087 -0.003737 -0.005330 -0.052090 0
0.020000 5.120000 -0.000087 -0.003737 -0.005330 -0.052090 0
0.025910 2934.925272 -0.000087 -0.003737 -0.005383 -0.052578 0
0.025910 2934.925272 -0.000087 -0.003737 -0.005383 -0.052578 0
0.025910 2934.925272 -0.000087 -0.003737 -0.005383 -0.052578 0
0.025910 2934.925272 -0.000087 -0.003737 -0.005383 -0.052578 0
0.025910 2934.925272 -0.000087 -0.003737 -0.005383 -0.052578 0
0.020000 5.120000 -0.000087 -0.003737 -0.005330 -0.052090 0
0.025910 2934.925272 -0.000100 -0.004955 -0.000841 -0.078009 0
0.025910 2934.925272 -0.000100 -0.004955 -0.000841 -0.078009 0
0.020000 5.120000 -0.000087 -0.003737 -0.005330 -0.052090 0
0.030430 4436.863298 -0.000100 -0.004955 -0.000795 -0.078253 0
0.025910 2934.925272 -0.000087 -0.003737 -0.005383 -0.052578 0
0.030430 4436.863298 -0.000100 -0.004955 -0.000795 -0.078253 0
0.025910 2934.925272 -0.000100 -0.004955 -0.000841 -0.078009 0
0.025910 2934.925272 -0.000087 -0.003737 -0.005383 -0.052578 0
0.025910 2934.925272 -0.000087 -0.003737 -0.005383 -0.052578 0
0.025910 2934.925272 -0.000087 -0.003737 -0.005383 -0.052578 0
0.025910 2934.925272 -0.000087 -0.003737 -0.005383 -0.052578 0
0.030430 4436.863298 -0.000100 -0.004955 -0.000795 -0.078253 0
0.025910 2934.925272 -0.000100 -0.004955 -0.000841 -0.078009 0
0.025910 2934.925272 -0.000100 -0.004955 -0.000841 -0.078009 0
0.030430 4436.863298 -0.000100 -0.004955 -0.000795 -0.078253 0
0.020000 5.120000 -0.000087 -0.003737 -0.005330 -0.052090 0
0.030430 4436.863298 -0.000100 -0.004955 -0.000795 -0.078253 0
0.030430 4436.863298 -0.000100 -0.004955 -0.000795 -0.078253 0
0.020000 5.120000 -0.000087 -0.003737 -0.005330 -0.052090 0
0.025910 2934.925272 -0.000087 -0.003737 -0.005383 -0.052578 0
0.025910 2934.925272 -0.000087 -0.003737 -0.005383 -0.052578 0
0.025910 2934.925272 -0.000100 -0.004955 -0.000841 -0.078009 0
0.025910 2934.925272 -0.000087 -0.003737 -0.005383 -0.052578 0
0.025910 2934.925272 -0.000100 -0.004955 -0.000841 -0.078009 0
0.030430 4436.863298 -0.000100 -0.004955 -0.000795 -0.078253 0
0.025910 2934.925272 -0.000087 -0.003737 -0.005383 -0.052578 0
0.025910 2934.925272 -0.000087 -0.003737 -0.005383 -0.052578 0
0.030430 4436.863298 -0.000100 -0.004955 -0.000795 -0.078253 0
0.025910 2934.925272 -0.000100 -0.004955 -0.000841 -0.078009 0
0.030430 4436.863298 -0.000100 -0.004955 -0.000795 -0.078253 0
0.025910 2934.925272 -0.000100 -0.004955 -0.000841 -0.078009 0
0.030430 4436.863298 -0.000100 -0.004955 -0.000795 -0.078253 0
0.030430 4436.863298 -0.000100 -0.004955 -0.000795 -0.078253 0
0.030430 4436.863298 -0.000100 -0.004955 -0.000795 -0.078253 0
0.025910 2934.925272 -0.000100 -0.004955 -0.000841 -0.078009 0
0.030430 4436.863298 -0.000100 -0.004955 -0.000795 -0.078253 0
0.030430 4436.863298 -0.000100 -0.004955 -0.000795 -0.078253 0
0.030430 4436.863298 -0.000100 -0.004955 -0.000795 -0.078253 0
0.030430 4436.863298 -0.000047 -0.006206 0.003088 -0.081316 0
0.030430 4436.863298 -0.000100 -0.004955 -0.000795 -0.078253 0
