0.819379131295584,0.819515084210469,0.819652457195883,0.819790517115878,0.819928548419642,0.820065863582497,0.820201812522089,0.820335790816315,0.820467246595189,0.820595686026222,0.820720677359833,0.820841853545891,0.820958913473082,0.821071621918021,0.821179808320146,0.82128336452082,0.821382241620661,0.821476446118182,0.821566035495754,0.82165111341641,0.821731824687997,0.821808350140378,0.821880901547947,0.821949716714316,0.82201505481963,0.822077192114192,0.822136418025486,0.822193031729658,0.822247339223339,0.822299650917431,0.822350279761173,0.822399539892452,0.82244774579879,0.822495211962766,0.822542252955687,0.822589183934182,0.822636321486049,0.822683984764202,0.82273249684104,0.822782186210101,0.82283338835755,0.822886447323097,0.822941717168423,0.822999563271382,0.823060363366207,0.823124508254018,0.823192402114136,0.823264462355315,0.823341118956989,0.823422813263992,0.823509996213822,0.823603125992969,0.823702665137709,0.823809077114342,0.82392282243331,0.824044354370097,0.824174114382228,0.824312527325089,0.824459996578946,0.824616899204534,0.824783581244702,0.824960353284523,0.825147486372201,0.825345208388583,0.825553700934844,0.825773096786976,0.826003477943478,0.826244874270238,0.826497262725611,0.82676056713017,0.82703465843076,0.827319355397962,0.827614425690366,0.827919587218175,0.828234509742236,0.828558816652012,0.828892086876191,0.829233856891541,0.829583622807848,0.829940842518265,0.830304937913978,0.830675297168909,0.831051277103805,0.831432205639238,0.831817384344015,0.832206091079786,0.83259758273503,0.832991098033068,0.833385860390285,0.833781080793436,0.83417596065947,0.834569694638532,0.834961473320994,0.835350485812641,0.835735922148442,0.836116975524198,0.836492844336285,0.836862734032055,0.837225858786317,0.837581443032087,0.837928722885466,0.838266947514446,0.838595380508975,0.83891330131405,0.839220006788695,0.839514812950986,0.839797056962802,0.84006609939771,0.840321326821591,0.840562154698705,0.840788030616597,0.840998437802385,0.841192898881633,0.841370979810231,0.841532293890711,0.841676505768328,0.841803335290056,0.8419125611023,0.84200402386122,0.842077628933424,0.842133348474486,0.842171222787889,0.842191360887032,0.842193940206835,0.842179205438135,0.842147466486065,0.84209909558151,0.842034523601044,0.841954235674145,0.841858766175713,0.841748693216145,0.841624632749877,0.841487232426301,0.841337165304587,0.841175123546849,0.841001812193429,0.840817943110911,0.840624229189366,0.84042137885139,0.840210090922965,0.839991049905797,0.839764921682954,0.839532349684611,0.839293951538023,0.839050316225044,0.838802001770556,0.838549533485115,0.838293402783789,0.838034066599766,0.837771947405075,0.837507433841407,0.837240881951652,0.836972616987707,0.836702935753349,0.836432109423286,0.836160386762398,0.835887997653532,0.835615156829389,0.835342067694728,0.835068926120014,0.834795924086944,0.834523253070039,0.834251107046232,0.833979685035723,0.833709193091412,0.833439845670494,0.833171866339351,0.832905487781315,0.832640951095664,0.832378504394973,0.832118400726632,0.831860895362718,0.831606242520372,0.831354691592393,0.831106482984519,0.830861843671546,0.830620982598608,0.830384086065818,0.830151313243416,0.829922791969749,0.829698614985071,0.829478836749568,0.829263470983827,0.829052489053912,0.828845819301444,0.828643347392178,0.828444917725301,0.828250335911359,0.828059372290664,0.827871766428011,0.827687232484992,0.827505465339957,0.827326147298916,0.82714895521975,0.82697356785772,0.826799673232896,0.826626975819944,0.826455203367302,0.826284113165701,0.826113497604376,0.825943188876085,0.825773062718333,0.825603041106568,0.825433093844815,0.825263239028914,0.825093542386667,0.824924115526748,0.824755113153827,0.824586729330434,0.824419192886417,0.824252762094135,0.824087718741809,0.823924361748485,0.823763000472007,0.823603947866091,0.823447513644054,0.823293997605052,0.823143683273666,0.822996831995428,0.822853677619451,0.822714421884724,0.822579230609114,0.822448230759897,0.822321508462117,0.822199107976859,0.822081031656158,0.821967240855669,0.821857657761191,0.82175216806158,0.82165062437941,0.821552850352642,0.821458645246297,0.821367788962925,0.821280047314954,0.821195177420534,0.821112933087234,0.821033070054339,0.820955350974136,0.820879550024767,0.820805457061435,0.82073288122826,0.820661653969447,0.820591631394987,0.820522695972558,0.820454757533238,0.820387753593717,0.820321649011801,0.82025643500486,0.820192127572448,0.820128765374577,0.820066407126053,0.820005128575015,0.819945019140338,0.819886178288049,0.819828711731297,0.819772727541748,0.819718332262438,0.819665627112904,0.819614704376715,0.819565644058983,0.819518510896939,0.819473351799943,0.819430193786339,0.81938904247336,0.819349881163016,0.819312670551925,0.819277349076761,0.819243833890019,0.819212022443799,0.819181794642856,0.819153015512945,0.819125538317024,0.819099208040505,0.81907386515777,0.819049349585666,0.819025504725614,0.819002181494233,0.818979242242765,0.818956564467951,0.818934044221184,0.818911599128736,0.818889170943469,0.818866727557936,0.818844264419987,0.81882180530517,0.818799402415217,0.818777135788594,0.818755112027366,0.818733462363846,0.818712340110285,0.818691917554359,0.818672382381663,0.81865393372289,0.818636777936994,0.818621124251548,0.818607180387102,0.818595148293002,0.818585220117801,0.818577574527956,0.818572373474395,0.818569759488396,0.818569853566773,0.818572753682893,0.818578533935476,0.818587244322917,0.81859891110806,0.818613537718096,0.818631106107525,0.81865157849947,0.818674899412697,0.818700997878418,0.818729789752424,0.818761180033746,0.818795065110457,0.818831334865511,0.818869874589899,0.818910566665885,0.818953291998872,0.818997931191572,0.819044365468025,0.819092477366919,0.819142151233284,0.819193273544621,0.819245733111859,0.819299421197241,0.819354231590497,0.819410060681796,0.819466807565322,0.81952437420129,0.81958266565718,0.819641590441371,0.819701060934484,0.819760993915902,0.819821311175456,0.819881940193242,0.819942814864245,0.820003876238999,0.820065073247038,0.820126363366522,0.820187713201334,0.820249098926177,0.820310506560978,0.82037193203826,0.820433381031187,0.820494868515753,0.820556418047978,0.820618060745927,0.820679833976603,0.820741779758974,0.820803942906188,0.820866368941883,0.82092910183692,0.820992181623269,0.821055641950673,0.821119507658544,0.82118379244,0.821248496676606,0.821313605521194,0.821379087301925,0.821444892313698,0.821510952053261,0.821577178942254,0.821643466568301,0.82170969045869,0.821775709384561,0.821841367176551,0.82190649501602,0.821970914149954,0.82203443896297,0.822096880327086,0.822158049139505,0.822217759951078,0.822275834583541,0.822332105632403,0.822386419754501,0.822438640644796,0.822488651615839,0.822536357705268,0.822581687251379,0.822624592893854,0.822665051975429,0.822703066340234,0.822738661544691,0.822771885516686,0.822802806717192,0.822831511874971,0.822858103378625,0.822882696420467,0.822905415993034,0.822926393841192,0.822945765470745,0.822963667308396,0.822980234098149,0.822995596606429,0.823009879692819,0.8230232007863,0.823035668788711,0.823047383408818,0.82305843491247,0.823068904257619,0.823078863568179,0.823088376888316,0.823097501149463,0.823106287276362,0.823114781356224,0.823123025796563,0.823131060402516,0.823138923313056,0.823146651747161,0.823154282524852,0.823161852343546,0.823169397806221,0.823176955213794,0.823184560148764,0.823192246889872,0.823200047707533,0.823207992096525,0.823216106005711,0.823224411124126,0.823232924278874,0.823241656993236,0.823250615243626,0.823259799442301,0.82326920465967,0.823278821086435,0.823288634722384,0.823298628266135,0.823308782169056,0.82331907580756,0.823329488721184,0.823340001859765,0.823350598781463,0.823361266744541,0.823371997639371,0.823382788712942,0.823393643045852,0.82340456975097,0.823415583873295,0.823426705981585,0.823437961453664,0.823449379468581,0.823460991729638,0.823472830952364,0.823484929160563,0.823497315841376,0.823510016016609,0.823523048292275,0.823536422951267,0.823550140155142,0.823564188320101,0.82357854272938,0.823593164439293,0.823607999529205,0.823622978736749,0.823638017508751,0.823653016485877,0.823667862425052,0.823682429548782,0.823696581294879,0.823710172424357,0.823723051429851,0.823735063172376,0.823746051661139,0.823755862880024,0.823764347555918,0.823771363758677,0.823776779220845,0.823780473267471,0.823782338252826,0.823782280411509,0.823780220046268,0.82377609099346,0.823769839328853,0.823761421300711,0.823750800502807,0.823737944326385,0.823722819755923,0.823705388598056,0.823685602255021,0.82366339617284,0.82363868410946,0.823611352378678,0.823581254231663,0.823548204539046,0.823511974932849,0.823472289559122,0.823428821579233,0.823381190540587,0.823328960716541,0.823271640490839,0.823208682834503,0.823139486893421,0.823063400673519,0.822979724778186,0.822887717120471,0.822786598501522,0.822675558917836,0.822553764434399,0.822420364439863,0.822274499084608,0.822115306693998,0.821941930948019,0.821753527625211,0.821549270723446,0.82132835779219,0.821090014339651,0.820833497212455,0.820558096883601,0.820263138624679,0.819947982578696,0.819612022788412,0.819254685270071,0.818875425252191,0.818473723722521,0.818049083442597,0.817601024598158,0.817129080255226,0.816632791786384,0.81611170442061,0.815565363054071,0.814993308439835,0.814395073852834,0.813770182303946,0.813118144354825,0.812438456564154,0.811730600576964,0.810994042852027,0.810228235008275,0.809432614759682,0.808606607398891,0.807749627782716,0.806861082767174,0.805940374035432,0.804986901258708,0.804000065527429,0.802979272987682,0.801923938616174,0.800833490065626,0.799707371511865,0.798545047434147,0.797346006261627,0.796109763821652,0.794835866529887,0.793523894268319,0.792173462905048,0.790784226419352,0.789355878606821,0.787888154352129,0.786380830471073,0.784833726138497,0.783246702934291,0.781619664555446,0.779952556257574,0.778245364104068,0.776498114114418,0.774710871414757,0.772883739502736,0.771016859744805,0.769110411226239,0.767164611072287,0.765179715352055,0.763156020664858,0.761093866491463,0.758993638369864,0.75685577192719,0.754680757766457,0.752469147169779,0.750221558539451,0.747938684455984,0.745621299189313,0.743270266457424,0.740886547187347,0.738471206998434,0.736025423098697,0.733550490263111,0.731047825549508,0.728518971403928,0.725965596813995,0.723389496186437,0.720792585653735,0.718176896555034,0.715544565887707,0.712897823587963,0.710238976570788,0.707570389540333,0.704894462670191,0.702213606346962,0.69953021326793,0.696846628281782,0.694165116457088,0.691487829953262,0.688816774349301,0.686153775153003,0.68350044526404,0.680858154194779,0.678227999860337,0.675610783731881,0.673006990103308,0.670416770150975,0.66783993136983,0.665275932849089,0.662723886709559,0.660182565866771,0.657650418114334,0.655125586345849,0.652605934557542,0.650089079103613,0.647572424518283,0.645053203078411,0.642528517163368,0.639995383378906,0.637450777352463,0.634891678080598,0.632315110716284,0.629718186724098,0.627098140403523,0.624452360882044,0.621778418806844,0.619074087112292,0.616337355405081,0.613566437684362,0.610759773295048,0.607916021192917,0.60503404777525,0.60211290869535,0.599151825229412,0.596150155896103,0.593107364140095,0.590022982978538,0.58689657757275,0.583727706725582,0.580515884318028,0.577260541687486,0.573960991915734,0.57061639693914,0.567225738319066,0.563787792419525,0.560301110634936,0.556764005196536,0.553174540965006,0.549530533492421,0.545829553512124,0.542068937893288,0.538245806980469,0.534357088129255,0.530399545148798,0.526369813271318,0.52226443918802,0.518079925620073,0.513812779831886,0.509459565441067,0.505016956834489,0.50048179546201,0.495851147248137,0.491122360337239,0.486293122369783,0.481361516476353,0.476326075173486,0.471185831351944,0.465940365564936,0.460589848852109,0.455135080375805,0.449577519199461,0.44391930960444,0.438163299420316,0.432313050934037,0.426372844043649,0.42034767143067,0.414243225639098,0.408065878065748,0.401822649983087,0.395521175828695,0.389169659102021,0.382776821306154,0.376351844457735,0.369904307760235,0.363444119093979,0.356981442021095,0.350526619036679,0.344090091821626,0.337682319271309,0.331313694091344,0.324994458770521,0.318734621764074,0.312543874749001,0.30643151184647,0.300406351741871,0.294476663666769,0.288650098233091,0.28293362412231,0.277333471624855,0.271855083992069,0.266503077500553,0.261281211034209,0.256192365862139,0.251238536132332,0.24642083041516,0.241739484422301,0.237193884802511,0.232782603683043,0.228503443392885,0.224353490579289,0.220329178720401,0.216426357851125,0.212640370162954,0.208966130016279,0.205398206819243,0.20193090918292,0.198558368759388,0.195274622206797,0.192073689802336,0.188949649337389,0.185896704075501,0.182909243728452,0.179981897603543,0.17710957929008,0.1742875224788,0.171511307738031,0.168776880298109,0.16608055911459,0.163419037685077,0.160789377278325,0.158188993392907,0.155615636391867,0.153067367356216,0.15054253026163,0.148039721608023,0.145557758620889,0.143095647097586,0.140652549893548,0.13822775693646,0.1358206575254,0.133430715522632,0.131057447884486,0.128700406811414,0.126359165632772,0.124033308385798,0.121722422906598,0.119426097128925,0.117143918187959,0.114875473853998,0.112620355776118,0.110378163998375,0.108148512219849,0.105931033302091,0.103725384580248,0.101531252603159,0.0993483570085602,0.0971764533275534,0.0950153346027707,0.0928648317926245,0.09072481301528,0.088595181756739,0.0864758742245726,0.0843668560701387,0.0822681187263552,0.0801796756151067,0.0781015584690408,0.0760338139887187,0.0739765010204793,0.0719296883961281,0.0698934535261216,0.0678678817866921,0.0658530666914835,0.0638491107923908,0.0618561272144668,0.0598742416973452,0.0579035949913717,0.0559443454406867,0.0539966715775665,0.0520607745517487,0.0501368802244223,0.0482252407681011,0.0463261356298272,0.0444398717352111,0.0425667828339935,0.0407072279134905,0.0388615886339377,0.0370302657689118,0.0352136746642172,0.0334122397593875,0.0316263882466591,0.0298565429723057,0.0281031147137628,0.0263664939922706,0.024647042603969,0.0229450850717808,0.0212609002353666,0.0195947132064787,0.01794668792189,0.0163169205255908,0.0147054338061102,0.0131121729037152,0.0115370024859226,0.00997970556834216,0.00843998413141778,0.00691746165224805,0.00541168763452593,0.00392214417899228,0.00244825459213383,0.000989393982818609,-0.000455098253939634,-0.00188590421872181,-0.00330371175940081,-0.00470919744758735,-0.00610300858189927,-0.00748574456280493,-0.00885793802037071,-0.0102200361053556,-0.0115723823745669,-0.0129151997122618,-0.0142485747299154,-0.0155724440763939,-0.016886583069223,-0.0181905970252081,-0.0194839156253802,-0.0207657905955689,-0.0220352969205908,-0.0232913377380923,-0.0245326529788535,-0.0257578317355102,-0.026965328253213,-0.0281534813460269,-0.029320536954497,-0.0304646734755147,-0.0315840294182168,-0.0326767328717783,-0.0337409322150682,-0.0347748274562945,-0.0357767015646586,-0.0367449511468101,-0.0376781158289783,-0.0385749057308207,-0.0394342264583497,-0.0402552010991324,-0.04103718877095,-0.0417797993525151,-0.0424829041089504,-0.0431466420131554,-0.0437714216548111,-0.0443579187197175,-0.044907069111583,-0.0454200578745599,-0.0458983041560801,-0.0463434425243223,-0.0467573010214777,-0.0471418763915519,-0.0474993069685881,-0.0478318437470764,-0.0481418201804227,-0.0484316212653632,-0.0487036524698822,-0.0489603090492965,-0.0492039462698286,-0.0494368510219813,-0.0496612152588365,-0.049879111639074,-0.0500924716933403,-0.0503030667680427,-0.0505124919351072,-0.0507221529920202,-0.0509332566155846,-0.0511468036768407,-0.0513635856746881,-0.0515841842024768,-0.0518089733253191,-0.052038124715746,-0.0522716153708539,-0.0525092377143347,-0.0527506118706834,-0.052995199885427,-0.0532423216535598,-0.0534911723079151,-0.0537408408096478,-0.053990329474304,-0.0542385741592721,-0.0544844648320667,-0.054726866234468,-0.0549646383556951,-0.0551966564292812,-0.0554218301738095,-0.0556391220076169,-0.0558475639822369,-0.0560462731987984,-0.0562344654956556,-0.0564114672239053,-0.0565767249596363,-0.0567298130371461,-0.0568704388252221,-0.0569984457080764,-0.057113813772808,-0.0572166582454392,-0.0573072257567641,-0.057385888556625,-0.0574531368299968,-0.0575095692997093,-0.0575558823281149,-0.057592857752935,-0.0576213497104071,-0.0576422707112652,-0.0576565772417257,-0.0576652551623247,-0.0576693051721485,-0.0576697285948672,-0.0576675137263829,-0.0576636229624139,-0.0576589808987075,-0.0576544635677499,-0.0576508889448594,-0.0576490088244802,-0.0576495021354224,-0.05765296973262,-0.0576599306735239,-0.0576708199600423,-0.057685987702362,-0.0577056996391632,-0.0577301389296418,-0.0577594091162263,-0.0577935381426841,-0.0578324833002323,-0.0578761369641363,-0.0579243329749995,-0.0579768535125649,-0.0580334363054887,-0.058093782018433,-0.0581575616582478,-0.0582244238443284,-0.0582940017947389,-0.0583659198896843,-0.0584397996875202,-0.0585152652857411,-0.0585919479400921,-0.0586694898787641,-0.0587475472749909,-0.05882579236957,-0.0589039147639875,-0.0589816219339839,-0.0590586390414864,-0.0591347081487815,-0.0592095869615118,-0.0592830472455261,-0.0593548730758365,-0.0594248590830943,-0.059492808863428,-0.0595585337106735,-0.0596218518157283,-0.0596825880559601,-0.0597405744685611,-0.0597956514660571,-0.0598476698107583,-0.059896493319048,-0.0599420022176298,-0.0599840970241148,-0.0600227027758664,-0.0600577733862419,-0.0600892958689436,-0.0601172941418094,-0.0601418321037285,-0.0601630156750744,-0.0601809935054276,-0.0601959560843957,-0.0602081330435723
