Column1	Column2	Column3	Column4	Column5	Column6
0.842580869606132	1.20198129721842	0.978509120920312	1.5543514859321	-3.11883764659146	0.0215526341090521
0.842932846926353	1.20205755738052	0.978538492466718	1.55467557022007	-3.1191310200775	0.0226212107449416
0.843297739304815	1.20213297869003	0.978569291105168	1.55499435177422	-3.11942804844794	0.0236545086104496
0.84367545699426	1.20220703456507	0.978601534817904	1.5553045251086	-3.11972708982805	0.0246369531883756
0.844065924312287	1.20227923719167	0.97863525324478	1.55560291510184	-3.12002649923163	0.0255531461284255
0.844469068729283	1.20234914821272	0.978670487952573	1.55588653949152	-3.12032464788464	0.0263881372006054
0.844884808652231	1.2024163885777	0.978707291764531	1.55615266481303	-3.12061994126552	0.0271276815350161
0.845313040579381	1.20248064729184	0.978745727166472	1.55639885410682	-3.12091083563839	0.0277584753203149
0.845753626285806	1.20254168881489	0.978785863879943	1.55662300510699	-3.12119585292251	0.028268364282147
0.84620638064715	1.20259935888464	0.978827775746636	1.55682337805424	-3.12147359379859	0.0286465205402341
0.846671060627768	1.20265358857712	0.978871537101721	1.55699861272727	-3.12174274900186	0.0288835847970854
0.847147355859184	1.20270439645998	0.9789172188291	1.55714773473576	-3.12200210879244	0.028971772186403
0.847634881123827	1.20275188874699	0.978964884291751	1.55727015154448	-3.12225057062744	0.0289049414467689
0.848133170945063	1.20279625741685	0.979014585318638	1.55736563908003	-3.12248714508676	0.0286786283305646
0.848641676374239	1.20283777631675	0.979066358409525	1.55743432009268	-3.12271096012713	0.0282900452610501
0.849159763964322	1.20287679532896	0.979120221293496	1.55747663569305	-3.12292126375779	0.0277380501741781
0.849686716831969	1.2029137327349	0.979176169948926	1.55749331164683	-3.12311742524829	0.0270230882002181
0.850221737637925	1.20294906596339	0.979234176164248	1.55748532108968	-3.12329893499425	0.0261471103405122
0.850763953261013	1.2029833209576	0.979294185691944	1.55745384531767	-3.1234654031836	0.025113473575862
0.851312420903351	1.20301706043579	0.979356117024	1.55740023422391	-3.12361655742237	0.0239268269153869
0.851866135342954	1.20305087135366	0.979419860796322	1.55732596779824	-3.12375223949755	0.0225929877775977
0.852424037042487	1.20308535189947	0.979485279812623	1.55723261989763	-3.12387240147287	0.0211188128153501
0.852985020827632	1.20312109836673	0.97955220966502	1.55712182524475	-3.1239771013312	0.0195120668846667
0.853547944862638	1.20315869225163	0.979620459918593	1.55699525033869	-3.12406649839319	0.0177812933483389
0.854111639672156	1.20319868791431	0.979689815819931	1.55685456868118	-3.12414084875325	0.0159356883336664
0.854674916984883	1.20324160112405	0.9797600404845	1.55670144045061	-3.12420050097976	0.0139849809634783
0.855236578204371	1.20328789877926	0.979830877513979	1.55653749650958	-3.12424589232313	0.0119393209819221
0.855795422343714	1.20333799005464	0.979902053991692	1.55636432642195	-3.12427754566237	0.00980917462893138
0.856350253292761	1.20339221918167	0.979973283801745	1.55618346999117	-3.12429606739453	0.00760522910282895
0.856899886318041	1.20345086001575	0.98004427121479	1.5559964117197	-3.12430214643242	0.0053383055071721
0.85744315372619	1.20351411248669	0.980114714680627	1.55580457753039	-3.12429655442247	0.00301927981834386
0.857978909650987	1.20358210096983	0.980184310764902	1.55560933308386	-3.12428014722749	0.000659011141825039
0.858506033951806	1.20365487455618	0.980252758164254	1.5554119830651	-3.12425386763949	-0.00173172365032066
0.859023435237323	1.20373240914289	0.980319761731655	1.55521377089026	-3.12421874919837	-0.00414228989300192
0.859530053052269	1.20381461121321	0.980385036441684	1.55501587839015	-3.12417592089588	-0.006562250705736
0.860024859286876	1.20390132312832	0.980448311224517	1.55481942514999	-3.12412661244573	-0.00898141909410555
0.860506858887839	1.20399232971567	0.980509332597796	1.55462546731313	-3.12407215970611	-0.0113899073597807
0.860975089965897	1.20408736590865	0.980567868027648	1.55443499578037	-3.12401400975398	-0.0137781744212187
0.861428623408037	1.20418612517354	0.98062370895397	1.55424893384664	-3.12395372504049	-0.0161370714318684
0.861866562111328	1.20428826845005	0.980676673421015	1.55406813440685	-3.123892986007	-0.0184578858500293
0.862288039960336	1.2043934333331	0.980726608261983	1.55389337692869	-3.12383359151894	-0.0207323838794176
0.862692220670515	1.20450124323318	0.980773390795781	1.55372536442994	-3.12377745648274	-0.0229528509761451
0.863078296615948	1.20461131627162	0.980816930004951	1.55356472071325	-3.12372660605369	-0.0251121299191378
0.863445487751396	1.20472327369198	0.980857167175655	1.5534119881043	-3.12368316591873	-0.027203655778167
0.863793040726075	1.2048367475995	0.980894075993125	1.55326762591459	-3.1236493482484	-0.0292214869956527
0.864120228270457	1.20495138787453	0.980927662098632	1.55313200981286	-3.12362743305238	-0.0311603317316481
0.864426348918304	1.20506686814088	0.980957962126357	1.55300543224432	-3.12361974483797	-0.0330155686094854
0.864710727105062	1.20518289070572	0.980985042250103	1.55288810398928	-3.12362862465458	-0.0347832610429235
0.864972713661613	1.20529919042086	0.981008996280155	1.55278015690643	-3.12365639780104	-0.0364601644216891
0.865211686700388	1.20541553744635	0.98102994335936	1.55268164786305	-3.12370533766837	-0.0380437255755433
0.865427052870213	1.20553173892366	0.981048025314434	1.55259256381659	-3.12377762637914	-0.039532074119492
0.865618248938037	1.20564763958927	0.981063403723389	1.55251282797937	-3.12387531305654	-0.040924005494787
0.865784743640621	1.20576312137729	0.981076256762747	1.55244230696965	-3.12400027070499	-0.0422189557512472
0.865926039737915	1.20587810207506	0.981086775899108	1.5523808188272	-3.12415415279993	-0.0434169683552234
0.866041676192106	1.20599253310669	0.981095162488866	1.55232814174719	-3.12433835076366	-0.0445186535435091
0.866131230392291	1.20610639652932	0.981101624347782	1.55228402336345	-3.12455395354083	-0.0455251409664724
0.866194320344114	1.20621970133426	0.981106372349109	1.55224819038821	-3.12480171047952	-0.0464380265643103
0.86623060674643	1.20633247915269	0.981109617105245	1.55222035839312	-3.12508199867087	-0.0472593147904568
0.866239794882897	1.20644477947289	0.981111565783813	1.55220024149493	-3.12539479580363	-0.0479913574291419
0.866221636265209	1.20655666448374	0.981112419104665	1.55218756169272	-3.12573965945267	-0.0486367903450121
0.866175929976187	1.20666820366715	0.981112368559807	1.55218205759235	-3.12611571354752	-0.0491984695485993
0.866102523674849	1.20677946827085	0.981111593893564	1.55218349225286	-3.12652164256598	-0.0496794079612886
0.866001314241517	1.20689052580054	0.981110260875418	1.55219165989881	-3.12695569377543	-0.0500827142182564
0.865872248058264	1.20700143467718	0.981108519392847	1.55220639126539	-3.12741568761128	-0.0504115347605112
0.865715320938076	1.20711223920941	0.981106501885927	1.55222755737908	-3.12789903604699	-0.0506690003422271
0.865530577733924	1.20722296503198	0.981104322139462	1.55225507162596	-3.12840276858325	-0.050858177923042
0.865318111675691	1.20733361515686	0.981102074441832	1.5522888900201	-3.12892356527531	-0.0509820287340633
0.865078063497446	1.20744416677461	0.981099833112628	1.55232900965344	-3.12945779603547	-0.0510433731089323
0.864810620428721	1.20755456892735	0.981097652393537	1.55237546538226	-3.13000156529915	-0.0510448624658011
0.864516015130303	1.20766474115249	0.981095566689019	1.5524283248793	-3.13055076103428	-0.0509889586207881
0.864194524656513	1.20777457316738	0.98109359113538	1.55248768225037	-3.13110110700735	-0.0508779204161411
0.863846469521668	1.20788392563016	0.981091722469087	1.55255365047526	-3.13164821719545	-0.0507137974636745
0.863472212938135	1.20799263197299	0.981089940158007	1.55262635298114	-3.13218765125229	-0.050498430641475
0.863072160277487	1.20810050126115	0.981088207753004	1.55270591468898	-3.13271496999036	-0.0502334588433243
0.862646758785245	1.20820732198873	0.98108647441234	1.55279245288886	-3.13322578992821	-0.0499203313681961
0.862196497554825	1.20831286667931	0.981084676547934	1.55288606829621	-3.1337158360608	-0.0495603252523688
0.861721907738888	1.20841689712214	0.981082739540982	1.55298683661999	-3.13418099213561	-0.0491545667886092
0.8612235629483	1.20851917004228	0.981080579474905	1.5530948009367	-3.13461734784771	-0.0487040564437746
0.860702079762186	1.20861944297921	0.98107810483607	1.55320996511337	-3.13502124249533	-0.048209696375474
0.860158118249321	1.20871748013454	0.981075218137292	1.55333228846257	-3.1353893047566	-0.0476723197570501
0.859592382383179	1.20881305794667	0.981071817425428	1.55346168174625	-3.13571848835158	-0.0470927211448624
0.859005620222078	1.20890597015904	0.981067797642299	1.5535980045772	-3.13600610343808	-0.0464716871596052
0.8583986237233	1.2089960321688	0.981063051817296	1.55374106420122	-3.13624984365335	-0.0458100268014712
0.85777222806643	1.20908308447405	0.981057472079847	1.55389061558254	-3.13644780875617	-0.0451086007751996
0.857127310376528	1.20916699507717	0.981050950490102	1.55404636266333	-3.1365985228476	-0.0443683492637775
0.856464787761471	1.20924766074933	0.981043379696065	1.55420796062654	-3.13670094815775	-0.0435903176576334
0.855785614608483	1.20932500711215	0.981034653434597	1.55437501896151	-3.1367544943841	-0.042775679818725
0.855090779120629	1.20939898754522	0.981024666901675	1.55454710511398	-3.13675902356059	-0.0419257585352517
0.854381299112476	1.20946958097986	0.981013317023694	1.55472374849587	-3.13671485043033	-0.041042042901963
0.853658217122562	1.20953678868625	0.981000502666031	1.55490444463426	-3.13662273829394	-0.0401262024420197
0.852922594936098	1.20960063020177	0.980986124817449	1.55508865925227	-3.13648389031383	-0.0391800978674555
0.852175507641908	1.20966113858012	0.980970086788964	1.55527583209465	-3.13629993627541	-0.0382057884543155
0.851418037370957	1.20971835516291	0.98095229446366	1.55546538033655	-3.13607291484037	-0.0372055360828518
0.850651266878335	1.20977232408662	0.980932656629684	1.55565670144346	-3.13580525137562	-0.0361818060597389
0.849876273135562	1.20982308673887	0.980911085422539	1.55584917538215	-3.13549973150239	-0.0351372648949877
0.849094121095452	1.20987067636909	0.980887496895141	1.55604216611621	-3.13515947058123	-0.0340747752481397
0.848305857778334	1.20991511304158	0.980861811725344	1.5562350223549	-3.13478787942709	-0.0329973882839219
0.847512506807528	1.20995639909447	0.980833956061199	1.55642707756005	-3.13438862663043	-0.031908333685195
0.846715063495553	1.20999451523954	0.980803862494606	1.55661764925324	-3.13396559794063	-0.0308110075601779
0.845914490552901	1.21002941740557	0.980771471144696	1.55680603770385	-3.13352285324407	-0.0297089584523858
0.845111714460632	1.21006103439495	0.980736730823766	1.55699152411732	-3.13306458173575	-0.0286058716177294
0.844307622518983	1.21008926639082	0.980699600251246	1.5571733684818	-3.13259505593805	-0.0275055516775279
0.843503060558464	1.21011398432189	0.980660049275452	1.55735080726807	-3.13211858525977	-0.0264119036938074
